/* DATA DESCRIPTION:
Citation:	Bailly du Bois, Pascal; Dumas, F; Solier, L; Voiseux, C (2011): Current measurements with ADCP 20030613_Ecalgrain. PANGAEA, https://doi.org/10.1594/PANGAEA.762262, 
	In supplement to: Bailly du Bois, P et al. (2012): In-situ database toolbox for short-term dispersion model validation in macro-tidal seas, application for 2D-model. Continental Shelf Research, 36, 63-82, https://doi.org/10.1016/j.csr.2012.01.011
Coverage:	LATITUDE: 49.692400 * LONGITUDE: -1.946200
	DATE/TIME START: 2003-06-13T16:31:05 * DATE/TIME END: 2003-06-14T06:51:20
	MINIMUM ELEVATION: -11.6 m * MAXIMUM ELEVATION: -11.6 m
Event(s):	20030613_Ecalgrain (1) * LATITUDE: 49.692400 * LONGITUDE: -1.946200 * DATE/TIME START: 2003-06-13T16:27:05 * DATE/TIME END: 2003-06-14T06:56:35 * ELEVATION: -11.6 m * LOCATION: Ecalgrain * CAMPAIGN: DISPRO_11 (Dsp11, Dispro11) (URI: https://doi.org/10.17600/3480070) * BASIS: Côtes de la Manche * METHOD/DEVICE: Acoustic Doppler Current Profiler (ADCP) * COMMENT: location: bottom
Comment:	Current measurements were acquired from several stations around the Cap de la Hague over periods of 14-25 hours, using a SONTEK ADP profiler with a frequency of 1 000 kHz placed on the seabed. Current profiles were collected every 15 s, with vertical resolution of 2 m. files contains average speeds from surface to bottom.
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	Current velocity, vertical [cm/s] (Cur vel W) * PI: Bailly du Bois, Pascal (https://orcid.org/0000-0001-8436-0772, pascal.bailly-du-bois@irsn.fr) * METHOD/DEVICE: SonTek Acoustic Doppler Profiler (ADP)
	Current direction [deg] (DIR) * PI: Bailly du Bois, Pascal (https://orcid.org/0000-0001-8436-0772, pascal.bailly-du-bois@irsn.fr) * METHOD/DEVICE: SonTek Acoustic Doppler Profiler (ADP)
License:	Creative Commons Attribution-NonCommercial 3.0 Unported (CC-BY-NC-3.0)
Size:	6884 data points
*/
Date/Time	Cur vel W [cm/s]	DIR [deg]
2003-06-13T17:00:50	23.57	26.42
2003-06-13T17:01:05	20.77	43.77
2003-06-13T17:01:20	25.20	67.19
2003-06-13T17:01:35	37.70	62.17
2003-06-13T17:01:49	46.81	45.59
2003-06-13T17:02:05	41.74	35.84
2003-06-13T17:02:20	41.27	34.79
2003-06-13T17:02:35	47.59	42.79
2003-06-13T17:02:50	46.83	38.69
2003-06-13T17:03:05	38.25	41.02
2003-06-13T17:03:20	38.08	50.88
2003-06-13T17:03:35	44.38	55.64
2003-06-13T17:03:50	27.94	64.94
2003-06-13T17:04:05	31.08	70.41
2003-06-13T17:04:20	32.29	73.56
2003-06-13T17:04:36	30.66	69.19
2003-06-13T17:04:50	31.68	64.26
2003-06-13T17:05:05	37.88	52.20
2003-06-13T17:05:20	41.32	56.91
2003-06-13T17:05:35	30.09	61.76
2003-06-13T17:05:50	30.51	77.84
2003-06-13T17:06:05	31.55	77.88
2003-06-13T17:06:19	44.83	75.05
2003-06-13T17:06:35	38.85	71.51
2003-06-13T17:06:50	39.62	72.29
2003-06-13T17:07:05	45.66	65.87
2003-06-13T17:07:20	44.87	69.45
2003-06-13T17:07:35	33.80	67.81
2003-06-13T17:07:50	38.36	76.33
2003-06-13T17:08:04	38.14	73.94
2003-06-13T17:08:20	55.86	59.98
2003-06-13T17:08:35	45.97	59.37
2003-06-13T17:08:50	38.77	66.77
2003-06-13T17:09:06	45.49	66.39
2003-06-13T17:09:20	46.47	64.22
2003-06-13T17:09:35	37.37	62.08
2003-06-13T17:09:50	39.72	62.49
2003-06-13T17:10:05	35.14	63.42
2003-06-13T17:10:20	42.67	69.05
2003-06-13T17:10:35	40.93	68.63
2003-06-13T17:10:49	35.49	79.36
2003-06-13T17:11:05	33.80	81.26
2003-06-13T17:11:20	31.25	88.81
2003-06-13T17:11:35	32.50	90.78
2003-06-13T17:11:50	31.27	81.88
2003-06-13T17:12:05	35.08	77.15
2003-06-13T17:12:20	35.94	71.20
2003-06-13T17:12:35	40.25	69.89
2003-06-13T17:12:50	36.02	69.56
2003-06-13T17:13:05	35.04	67.96
2003-06-13T17:13:20	33.35	72.06
2003-06-13T17:13:35	41.74	74.69
2003-06-13T17:13:50	44.65	70.02
2003-06-13T17:14:05	33.60	68.13
2003-06-13T17:14:20	31.97	62.24
2003-06-13T17:14:35	30.69	79.44
2003-06-13T17:14:50	24.11	78.20
2003-06-13T17:15:05	34.56	76.12
2003-06-13T17:15:21	38.82	72.69
2003-06-13T17:15:35	42.65	76.68
2003-06-13T17:15:50	41.98	75.00
2003-06-13T17:16:05	35.96	78.74
2003-06-13T17:16:20	31.40	83.01
2003-06-13T17:16:35	37.60	75.48
2003-06-13T17:16:50	35.79	74.21
2003-06-13T17:17:05	39.14	73.54
2003-06-13T17:17:20	27.63	62.48
2003-06-13T17:17:35	20.87	69.46
2003-06-13T17:17:50	19.78	95.48
2003-06-13T17:18:06	27.74	84.32
2003-06-13T17:18:20	30.33	76.92
2003-06-13T17:18:35	25.59	76.20
2003-06-13T17:18:50	29.31	72.92
2003-06-13T17:19:05	19.71	77.75
2003-06-13T17:19:20	15.76	90.06
2003-06-13T17:19:35	25.69	62.40
2003-06-13T17:19:51	23.28	83.76
2003-06-13T17:20:05	20.82	79.98
2003-06-13T17:20:20	23.03	70.56
2003-06-13T17:20:35	28.55	69.06
2003-06-13T17:20:50	27.13	68.20
2003-06-13T17:21:05	25.77	78.17
2003-06-13T17:21:20	24.93	83.37
2003-06-13T17:21:35	23.82	77.29
2003-06-13T17:21:50	18.88	69.14
2003-06-13T17:22:05	24.02	61.71
2003-06-13T17:22:20	26.29	61.97
2003-06-13T17:22:35	21.54	59.73
2003-06-13T17:22:50	18.80	62.95
2003-06-13T17:23:05	22.72	65.15
2003-06-13T17:23:20	23.85	63.97
2003-06-13T17:23:35	22.51	60.47
2003-06-13T17:23:50	20.75	54.33
2003-06-13T17:24:05	22.58	52.08
2003-06-13T17:24:21	17.30	55.18
2003-06-13T17:24:35	18.50	41.63
2003-06-13T17:24:50	27.10	41.54
2003-06-13T17:25:05	21.86	48.94
2003-06-13T17:25:20	18.93	37.81
2003-06-13T17:25:35	22.02	31.24
2003-06-13T17:25:50	21.61	31.75
2003-06-13T17:26:05	19.02	21.11
2003-06-13T17:26:20	16.27	4.81
2003-06-13T17:26:35	19.61	15.09
2003-06-13T17:26:50	15.27	21.91
2003-06-13T17:27:04	10.27	15.72
2003-06-13T17:27:20	13.08	25.84
2003-06-13T17:27:35	19.02	34.26
2003-06-13T17:27:50	19.47	22.18
2003-06-13T17:28:05	19.87	34.41
2003-06-13T17:28:20	18.10	20.47
2003-06-13T17:28:35	19.52	31.06
2003-06-13T17:28:50	16.06	14.98
2003-06-13T17:29:05	19.93	25.88
2003-06-13T17:29:20	19.96	19.52
2003-06-13T17:29:35	20.77	24.79
2003-06-13T17:29:50	21.29	21.53
2003-06-13T17:30:05	23.36	21.03
2003-06-13T17:30:20	24.04	20.30
2003-06-13T17:30:34	23.45	26.87
2003-06-13T17:30:50	22.58	18.70
2003-06-13T17:31:05	23.66	16.92
2003-06-13T17:31:20	22.26	18.10
2003-06-13T17:31:35	20.74	16.08
2003-06-13T17:31:50	21.55	16.42
2003-06-13T17:32:05	17.22	20.62
2003-06-13T17:32:20	20.76	11.31
2003-06-13T17:32:35	23.86	18.69
2003-06-13T17:32:50	24.79	19.73
2003-06-13T17:33:05	24.31	23.24
2003-06-13T17:33:20	24.04	25.06
2003-06-13T17:33:35	24.40	23.21
2003-06-13T17:33:50	23.11	14.99
2003-06-13T17:34:05	23.04	23.18
2003-06-13T17:34:20	22.40	25.59
2003-06-13T17:34:35	21.67	23.83
2003-06-13T17:34:50	22.93	21.31
2003-06-13T17:35:06	21.22	24.77
2003-06-13T17:35:20	21.37	16.56
2003-06-13T17:35:35	20.93	21.34
2003-06-13T17:35:50	21.65	20.88
2003-06-13T17:36:05	20.98	14.00
2003-06-13T17:36:20	19.47	21.22
2003-06-13T17:36:35	20.01	14.03
2003-06-13T17:36:50	18.98	23.63
2003-06-13T17:37:05	20.43	25.65
2003-06-13T17:37:20	18.95	18.82
2003-06-13T17:37:35	20.27	23.10
2003-06-13T17:37:51	19.81	18.97
2003-06-13T17:38:05	21.22	25.35
2003-06-13T17:38:20	22.25	31.92
2003-06-13T17:38:35	19.82	26.38
2003-06-13T17:38:50	22.03	21.16
2003-06-13T17:39:05	21.24	25.76
2003-06-13T17:39:20	18.62	27.89
2003-06-13T17:39:36	17.44	27.85
2003-06-13T17:39:50	15.02	25.91
2003-06-13T17:40:05	16.72	33.08
2003-06-13T17:40:20	17.86	30.20
2003-06-13T17:40:35	19.59	33.08
2003-06-13T17:40:50	18.41	32.37
2003-06-13T17:41:05	17.65	25.92
2003-06-13T17:41:20	18.62	33.41
2003-06-13T17:41:35	18.34	22.56
2003-06-13T17:41:50	16.71	29.26
2003-06-13T17:42:05	16.13	30.25
2003-06-13T17:42:20	15.19	28.46
2003-06-13T17:42:35	16.43	17.35
2003-06-13T17:42:50	16.95	27.73
2003-06-13T17:43:05	16.42	24.87
2003-06-13T17:43:20	16.91	30.07
2003-06-13T17:43:35	16.82	28.37
2003-06-13T17:43:50	17.94	26.07
2003-06-13T17:44:05	17.57	31.68
2003-06-13T17:44:20	17.55	29.97
2003-06-13T17:44:35	17.04	30.45
2003-06-13T17:44:50	16.97	35.11
2003-06-13T17:45:05	16.50	34.40
2003-06-13T17:45:20	16.94	40.34
2003-06-13T17:45:35	17.13	34.63
2003-06-13T17:45:50	17.11	39.09
2003-06-13T17:46:05	16.39	35.45
2003-06-13T17:46:20	15.16	32.25
2003-06-13T17:46:34	16.46	28.39
2003-06-13T17:46:50	16.61	24.14
2003-06-13T17:47:05	16.12	25.13
2003-06-13T17:47:20	16.55	34.89
2003-06-13T17:47:35	16.30	25.73
2003-06-13T17:47:50	14.87	28.45
2003-06-13T17:48:05	15.94	30.48
2003-06-13T17:48:20	16.65	28.53
2003-06-13T17:48:35	13.76	37.25
2003-06-13T17:48:50	14.49	28.85
2003-06-13T17:49:05	14.18	36.73
2003-06-13T17:49:20	16.74	27.15
2003-06-13T17:49:35	14.87	27.96
2003-06-13T17:49:50	15.83	29.84
2003-06-13T17:50:05	15.34	31.74
2003-06-13T17:50:19	14.24	33.81
2003-06-13T17:50:35	15.04	33.70
2003-06-13T17:50:50	14.22	33.28
2003-06-13T17:51:05	15.30	32.16
2003-06-13T17:51:21	14.15	38.13
2003-06-13T17:51:35	14.93	35.38
2003-06-13T17:51:50	14.45	44.40
2003-06-13T17:52:05	14.45	36.14
2003-06-13T17:52:20	14.68	40.79
2003-06-13T17:52:35	14.42	35.75
2003-06-13T17:52:50	13.67	40.02
2003-06-13T17:53:05	13.60	45.32
2003-06-13T17:53:20	13.93	32.90
2003-06-13T17:53:35	12.90	33.79
2003-06-13T17:53:50	12.43	50.02
2003-06-13T17:54:06	10.24	42.56
2003-06-13T17:54:20	9.97	44.66
2003-06-13T17:54:35	10.68	34.58
2003-06-13T17:54:50	12.36	30.03
2003-06-13T17:55:05	11.55	37.67
2003-06-13T17:55:20	10.58	44.85
2003-06-13T17:55:35	10.25	43.72
2003-06-13T17:55:50	9.76	42.92
2003-06-13T17:56:06	9.82	42.84
2003-06-13T17:56:20	9.23	45.91
2003-06-13T17:56:35	8.22	38.23
2003-06-13T17:56:50	8.23	26.30
2003-06-13T17:57:05	9.17	41.81
2003-06-13T17:57:20	9.12	46.50
2003-06-13T17:57:35	7.19	33.38
2003-06-13T17:57:50	7.66	46.28
2003-06-13T17:58:05	6.91	16.03
2003-06-13T17:58:20	7.65	26.00
2003-06-13T17:58:35	6.85	24.35
2003-06-13T17:58:50	6.74	19.18
2003-06-13T17:59:05	8.44	27.01
2003-06-13T17:59:20	7.03	13.44
2003-06-13T17:59:35	7.38	8.93
2003-06-13T17:59:50	6.12	20.83
2003-06-13T18:00:05	7.36	23.19
2003-06-13T18:00:20	6.23	20.92
2003-06-13T18:00:35	6.42	33.52
2003-06-13T18:00:50	6.74	6.03
2003-06-13T18:01:05	6.98	8.88
2003-06-13T18:01:20	5.91	20.08
2003-06-13T18:01:35	5.11	9.87
2003-06-13T18:01:50	5.34	6.62
2003-06-13T18:02:05	6.95	2.22
2003-06-13T18:02:20	6.89	3.14
2003-06-13T18:02:35	7.03	6.09
2003-06-13T18:02:50	7.37	5.93
2003-06-13T18:03:05	5.87	18.41
2003-06-13T18:03:20	7.28	349.40
2003-06-13T18:03:35	5.33	3.47
2003-06-13T18:03:50	7.43	3.92
2003-06-13T18:04:05	6.65	1.66
2003-06-13T18:04:20	9.93	351.22
2003-06-13T18:04:35	6.17	7.67
2003-06-13T18:04:50	5.25	4.29
2003-06-13T18:05:05	8.38	350.87
2003-06-13T18:05:20	7.16	10.53
2003-06-13T18:05:35	7.62	355.11
2003-06-13T18:05:50	7.17	347.04
2003-06-13T18:06:05	7.21	358.65
2003-06-13T18:06:20	7.43	353.37
2003-06-13T18:06:35	6.14	5.10
2003-06-13T18:06:50	5.66	11.68
2003-06-13T18:07:05	5.43	12.59
2003-06-13T18:07:20	6.10	351.83
2003-06-13T18:07:35	6.15	346.55
2003-06-13T18:07:50	4.96	3.74
2003-06-13T18:08:05	4.65	0.28
2003-06-13T18:08:20	4.70	358.13
2003-06-13T18:08:35	5.44	326.13
2003-06-13T18:08:50	4.05	347.71
2003-06-13T18:09:05	5.81	345.80
2003-06-13T18:09:20	4.08	327.15
2003-06-13T18:09:35	3.18	9.74
2003-06-13T18:09:50	8.26	271.04
2003-06-13T18:10:05	6.52	278.63
2003-06-13T18:10:19	7.81	273.38
2003-06-13T18:10:35	2.36	342.92
2003-06-13T18:10:50	4.39	330.88
2003-06-13T18:11:05	1.28	345.05
2003-06-13T18:11:19	3.78	330.78
2003-06-13T18:11:35	2.15	344.22
2003-06-13T18:11:50	3.20	356.84
2003-06-13T18:12:05	2.42	0.73
2003-06-13T18:12:20	2.10	346.88
2003-06-13T18:12:35	0.78	322.57
2003-06-13T18:12:50	1.30	345.96
2003-06-13T18:13:05	2.89	311.33
2003-06-13T18:13:19	2.37	343.80
2003-06-13T18:13:35	1.91	296.57
2003-06-13T18:13:50	1.93	54.60
2003-06-13T18:14:05	3.59	282.88
2003-06-13T18:14:20	0.67	304.24
2003-06-13T18:14:35	2.47	295.05
2003-06-13T18:14:50	6.93	269.50
2003-06-13T18:15:05	2.21	292.28
2003-06-13T18:15:20	1.69	261.65
2003-06-13T18:15:35	5.01	291.36
2003-06-13T18:15:50	3.87	263.04
2003-06-13T18:16:05	3.40	275.91
2003-06-13T18:16:20	5.53	276.14
2003-06-13T18:16:35	5.24	279.90
2003-06-13T18:16:50	2.41	262.46
2003-06-13T18:17:05	3.99	230.93
2003-06-13T18:17:21	5.86	260.51
2003-06-13T18:17:35	10.50	229.14
2003-06-13T18:17:50	6.06	263.05
2003-06-13T18:18:05	2.91	240.28
2003-06-13T18:18:21	7.48	269.11
2003-06-13T18:18:35	5.36	264.56
2003-06-13T18:18:50	4.06	276.86
2003-06-13T18:19:05	6.16	277.62
2003-06-13T18:19:19	4.50	262.77
2003-06-13T18:19:35	8.28	283.91
2003-06-13T18:19:50	7.90	278.94
2003-06-13T18:20:05	7.10	292.26
2003-06-13T18:20:19	5.70	295.83
2003-06-13T18:20:35	6.81	275.90
2003-06-13T18:20:50	7.15	290.16
2003-06-13T18:21:05	6.10	286.09
2003-06-13T18:21:21	7.37	274.53
2003-06-13T18:21:35	6.77	274.31
2003-06-13T18:21:50	7.54	277.69
2003-06-13T18:22:05	6.36	284.06
2003-06-13T18:22:19	7.25	286.23
2003-06-13T18:22:35	5.70	280.57
2003-06-13T18:22:50	9.76	271.65
2003-06-13T18:23:05	8.59	271.94
2003-06-13T18:23:19	8.76	281.13
2003-06-13T18:23:35	7.99	280.62
2003-06-13T18:23:50	8.26	274.29
2003-06-13T18:24:05	5.98	274.45
2003-06-13T18:24:20	9.61	287.29
2003-06-13T18:24:35	9.32	287.66
2003-06-13T18:24:50	6.78	287.15
2003-06-13T18:25:05	10.54	294.24
2003-06-13T18:25:21	10.33	294.04
2003-06-13T18:25:35	12.14	290.01
2003-06-13T18:25:50	8.67	295.06
2003-06-13T18:26:05	9.94	295.81
2003-06-13T18:26:21	7.64	297.88
2003-06-13T18:26:35	9.82	309.93
2003-06-13T18:26:50	9.22	303.45
2003-06-13T18:27:05	8.99	298.59
2003-06-13T18:27:20	8.89	300.29
2003-06-13T18:27:35	6.52	296.08
2003-06-13T18:27:50	11.72	304.34
2003-06-13T18:28:05	10.59	297.02
2003-06-13T18:28:20	9.67	302.52
2003-06-13T18:28:35	9.96	307.82
2003-06-13T18:28:50	9.91	298.71
2003-06-13T18:29:05	10.81	301.95
2003-06-13T18:29:20	9.60	298.11
2003-06-13T18:29:35	12.71	301.16
2003-06-13T18:29:50	12.75	308.06
2003-06-13T18:30:06	10.52	300.60
2003-06-13T18:30:20	12.34	305.36
2003-06-13T18:30:35	11.62	308.36
2003-06-13T18:30:50	10.64	305.51
2003-06-13T18:31:06	9.84	305.98
2003-06-13T18:31:20	10.46	311.34
2003-06-13T18:31:35	12.37	303.69
2003-06-13T18:31:50	10.71	301.48
2003-06-13T18:32:06	12.96	308.01
2003-06-13T18:32:20	12.02	304.53
2003-06-13T18:32:35	12.53	309.66
2003-06-13T18:32:50	12.49	311.50
2003-06-13T18:33:06	10.53	305.92
2003-06-13T18:33:20	12.19	311.08
2003-06-13T18:33:35	10.50	310.52
2003-06-13T18:33:50	11.60	306.76
2003-06-13T18:34:05	9.97	319.11
2003-06-13T18:34:20	13.92	308.70
2003-06-13T18:34:35	11.65	313.92
2003-06-13T18:34:50	10.86	313.47
2003-06-13T18:35:05	9.63	311.42
2003-06-13T18:35:20	12.27	311.83
2003-06-13T18:35:35	10.80	303.87
2003-06-13T18:35:50	11.33	306.13
2003-06-13T18:36:06	10.13	301.81
2003-06-13T18:36:20	10.33	314.33
2003-06-13T18:36:35	10.68	315.34
2003-06-13T18:36:50	10.84	311.71
2003-06-13T18:37:05	12.54	312.35
2003-06-13T18:37:20	12.61	307.17
2003-06-13T18:37:35	12.88	307.68
2003-06-13T18:37:50	13.84	312.01
2003-06-13T18:38:05	11.88	310.77
2003-06-13T18:38:20	12.63	307.28
2003-06-13T18:38:35	9.89	318.53
2003-06-13T18:38:50	11.82	314.86
2003-06-13T18:39:05	10.10	327.16
2003-06-13T18:39:20	10.28	313.07
2003-06-13T18:39:35	13.07	316.64
2003-06-13T18:39:49	12.61	321.73
2003-06-13T18:40:05	13.47	309.85
2003-06-13T18:40:20	11.17	315.15
2003-06-13T18:40:35	10.76	316.13
2003-06-13T18:40:51	10.59	324.15
2003-06-13T18:41:05	9.81	317.23
2003-06-13T18:41:20	13.80	320.17
2003-06-13T18:41:35	11.93	321.98
2003-06-13T18:41:50	13.10	318.16
2003-06-13T18:42:05	12.47	321.71
2003-06-13T18:42:20	14.02	317.80
2003-06-13T18:42:35	10.00	321.46
2003-06-13T18:42:50	9.81	318.43
2003-06-13T18:43:05	9.01	317.97
2003-06-13T18:43:20	10.11	319.90
2003-06-13T18:43:35	9.15	316.86
2003-06-13T18:43:50	11.49	311.89
2003-06-13T18:44:05	11.76	319.48
2003-06-13T18:44:20	10.99	313.67
2003-06-13T18:44:35	11.62	315.28
2003-06-13T18:44:50	12.29	321.81
2003-06-13T18:45:05	10.91	316.52
2003-06-13T18:45:20	11.67	312.74
2003-06-13T18:45:35	12.31	310.52
2003-06-13T18:45:50	11.34	319.79
2003-06-13T18:46:05	10.56	318.57
2003-06-13T18:46:20	7.98	310.07
2003-06-13T18:46:35	10.43	300.87
2003-06-13T18:46:50	7.74	309.65
2003-06-13T18:47:05	8.34	316.70
2003-06-13T18:47:20	9.08	313.17
2003-06-13T18:47:35	7.79	320.52
2003-06-13T18:47:50	9.25	308.42
2003-06-13T18:48:05	9.14	317.71
2003-06-13T18:48:20	10.53	309.82
2003-06-13T18:48:35	5.26	309.83
2003-06-13T18:48:50	7.65	297.07
2003-06-13T18:49:05	7.10	329.24
2003-06-13T18:49:20	5.56	312.45
2003-06-13T18:49:35	7.76	319.39
2003-06-13T18:49:50	6.10	323.34
2003-06-13T18:50:05	7.97	323.88
2003-06-13T18:50:20	7.67	327.68
2003-06-13T18:50:35	11.67	321.96
2003-06-13T18:50:50	10.47	312.79
2003-06-13T18:51:05	10.81	321.35
2003-06-13T18:51:20	8.35	337.09
2003-06-13T18:51:35	9.20	317.47
2003-06-13T18:51:50	7.85	316.96
2003-06-13T18:52:05	7.98	301.16
2003-06-13T18:52:20	9.94	307.27
2003-06-13T18:52:35	10.08	306.24
2003-06-13T18:52:50	12.45	310.67
