/* DATA DESCRIPTION:
Citation:	Bailly du Bois, Pascal; Dumas, F; Solier, L; Voiseux, C (2011): DISPRO drifter 72878 trackline. PANGAEA, https://doi.org/10.1594/PANGAEA.762193, 
	In supplement to: Bailly du Bois, P et al. (2012): In-situ database toolbox for short-term dispersion model validation in macro-tidal seas, application for 2D-model. Continental Shelf Research, 36, 63-82, https://doi.org/10.1016/j.csr.2012.01.011
Coverage:	MEDIAN LATITUDE: 49.776073 * MEDIAN LONGITUDE: -1.812723 * SOUTH-BOUND LATITUDE: 49.647500 * WEST-BOUND LONGITUDE: -2.116000 * NORTH-BOUND LATITUDE: 49.852700 * EAST-BOUND LONGITUDE: -1.422200
	DATE/TIME START: 2007-03-15T11:30:00 * DATE/TIME END: 2007-03-28T13:00:00
Event(s):	Drifter_72878 * LATITUDE START: 49.715100 * LONGITUDE START: -2.057400 * LATITUDE END: 49.766400 * LONGITUDE END: -1.880600 * DATE/TIME START: 2007-03-15T11:30:16 * DATE/TIME END: 2007-03-28T13:00:11 * LOCATION: La Hague Cape, English Channel * CAMPAIGN: DISPRO * BASIS: Côtes de la Manche * METHOD/DEVICE: Drifter (DRIFT)
Comment:	Two Argos drifters were released on 15 March 2007. These devices are described by Niiler et al. (1995) and validated as being reliable for tracking water-mass movements: they consist of a surface buoy with a GPS receiver and a transmission link towards the ARGOS system. A cable and a 5m holey sock are immersed at a depth 15 m. Their drift is representative of the surface currents in this layer. Theses two drifters were released at the same time at a distance of 100 m apart in the Blanchard race, and then tracked every 30 minutes over 13 days. They were separated by a distance of 54 km from each other at the time of their retrieval. The trajectories shown illustrate the variability of currents in the Cap de la Hague area.
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	LATITUDE (Latitude) * GEOCODE
	Number (No) * PI: Bailly du Bois, Pascal (https://orcid.org/0000-0001-8436-0772, pascal.bailly-du-bois@irsn.fr) * COMMENT: of drifter
License:	Creative Commons Attribution-NonCommercial 3.0 Unported (CC-BY-NC-3.0)
Size:	626 data points
*/
Date/Time	Longitude	Latitude	No
2007-03-20T03:00	-1.7902	49.7871	72878
2007-03-20T03:30	-1.8498	49.7890	72878
2007-03-20T04:00	-1.9038	49.7883	72878
2007-03-20T04:30	-1.9141	49.7877	72878
2007-03-20T05:00	-1.9587	49.7889	72878
2007-03-20T05:30	-1.9567	49.7924	72878
2007-03-20T06:00	-1.9339	49.7987	72878
2007-03-20T06:30	-1.8922	49.8056	72878
2007-03-20T07:00	-1.8362	49.8081	72878
2007-03-20T07:30	-1.7751	49.8053	72878
2007-03-20T08:00	-1.7155	49.7994	72878
2007-03-20T08:30	-1.6629	49.7939	72878
2007-03-20T09:00	-1.6145	49.7892	72878
2007-03-20T09:30	-1.5716	49.7872	72878
2007-03-20T10:01	-1.5485	49.7867	72878
2007-03-20T10:30	-1.5100	49.7871	72878
2007-03-20T11:00	-1.4918	49.7875	72878
2007-03-20T11:30	-1.4873	49.7871	72878
2007-03-20T12:00	-1.4990	49.7862	72878
2007-03-20T12:30	-1.5268	49.7838	72878
2007-03-20T13:00	-1.5686	49.7797	72878
2007-03-20T13:31	-1.6238	49.7743	72878
2007-03-20T13:32	-1.6230	49.7743	72878
2007-03-20T14:00	-1.6797	49.7724	72878
2007-03-20T14:30	-1.7440	49.7727	72878
2007-03-20T15:00	-1.8107	49.7763	72878
2007-03-20T15:30	-1.8832	49.7800	72878
2007-03-20T16:01	-1.9540	49.7780	72878
2007-03-20T16:30	-2.0050	49.7713	72878
2007-03-20T17:00	-2.0342	49.7653	72878
2007-03-20T17:30	-2.0446	49.7642	72878
2007-03-20T18:00	-2.0381	49.7697	72878
2007-03-20T18:30	-2.0166	49.7832	72878
2007-03-20T19:01	-1.9723	49.8019	72878
2007-03-20T19:30	-1.9145	49.8156	72878
2007-03-20T20:00	-1.8459	49.8208	72878
2007-03-20T20:30	-1.7823	49.8181	72878
2007-03-20T21:00	-1.7234	49.8126	72878
2007-03-20T21:30	-1.6738	49.8059	72878
2007-03-20T22:01	-1.6330	49.7991	72878
2007-03-20T22:30	-1.6062	49.7944	72878
2007-03-20T23:00	-1.5874	49.7909	72878
2007-03-20T23:30	-1.5787	49.7873	72878
2007-03-21T00:01	-1.5834	49.7844	72878
2007-03-21T00:30	-1.6017	49.7817	72878
2007-03-21T01:00	-1.6361	49.7789	72878
2007-03-21T01:30	-1.6849	49.7774	72878
2007-03-21T02:00	-1.7429	49.7773	72878
2007-03-21T02:30	-1.8113	49.7807	72878
2007-03-21T03:00	-1.8916	49.7836	72878
2007-03-21T03:30	-1.9709	49.7792	72878
2007-03-21T04:01	-2.0374	49.7581	72878
2007-03-21T04:30	-2.0756	49.7506	72878
2007-03-21T05:00	-2.0979	49.7331	72878
2007-03-21T05:30	-2.1016	49.7265	72878
2007-03-21T06:00	-2.0919	49.7314	72878
2007-03-21T06:30	-2.0744	49.7496	72878
2007-03-21T07:00	-2.0427	49.7719	72878
2007-03-21T07:30	-1.9934	49.7957	72878
2007-03-21T08:00	-1.9267	49.8141	72878
2007-03-21T08:30	-1.8554	49.8212	72878
2007-03-21T09:01	-1.7845	49.8189	72878
2007-03-21T09:30	-1.7233	49.8135	72878
2007-03-21T10:00	-1.6693	49.8072	72878
2007-03-21T10:30	-1.6305	49.8010	72878
2007-03-21T11:01	-1.6013	49.7966	72878
2007-03-21T11:30	-1.5826	49.7927	72878
2007-03-21T12:00	-1.5758	49.7892	72878
2007-03-21T12:30	-1.5317	49.7861	72878
2007-03-21T13:00	-1.6052	49.7825	72878
2007-03-21T13:30	-1.6421	49.7789	72878
2007-03-21T14:00	-1.6940	49.7773	72878
2007-03-21T14:30	-1.7521	49.7789	72878
2007-03-21T15:00	-1.8189	49.7827	72878
2007-03-21T15:30	-1.8970	49.7842	72878
2007-03-21T16:00	-1.9730	49.7790	72878
2007-03-21T16:30	-2.0312	49.7654	72878
2007-03-21T17:00	-2.0666	49.7496	72878
2007-03-21T17:31	-2.0860	49.7377	72878
2007-03-21T18:00	-2.0892	49.7367	72878
2007-03-21T18:30	-2.0785	49.7455	72878
2007-03-21T19:00	-2.0556	49.7617	72878
2007-03-21T19:30	-2.0165	49.7827	72878
2007-03-21T20:00	-1.9592	49.8027	72878
2007-03-21T20:30	-1.8929	49.8139	72878
2007-03-21T21:00	-1.8236	49.8150	72878
2007-03-21T21:30	-1.7583	49.8094	72878
2007-03-21T22:00	-1.7036	49.8021	72878
2007-03-21T22:30	-1.6586	49.7946	72878
2007-03-21T23:00	-1.6226	49.7882	72878
2007-03-21T23:30	-1.6013	49.7849	72878
2007-03-22T00:00	-1.5887	49.7814	72878
2007-03-22T00:30	-1.5863	49.7785	72878
2007-03-22T01:00	-1.5979	49.7753	72878
2007-03-22T01:30	-1.6246	49.7725	72878
2007-03-22T02:00	-1.6661	49.7707	72878
2007-03-22T02:30	-1.7175	49.7710	72878
2007-03-22T03:00	-1.7772	49.7737	72878
2007-03-22T03:30	-1.8470	49.7786	72878
2007-03-22T04:00	-1.9252	49.7791	72878
2007-03-22T04:30	-1.9963	49.7700	72878
2007-03-22T05:00	-2.0465	49.7547	72878
2007-03-22T05:30	-2.0772	49.7383	72878
2007-03-22T06:00	-2.0897	49.7279	72878
2007-03-22T06:30	-2.0861	49.7289	72878
2007-03-22T07:00	-2.0681	49.7419	72878
2007-03-22T07:30	-2.0384	49.7622	72878
2007-03-22T08:00	-1.9879	49.7861	72878
2007-03-22T08:30	-1.9202	49.8029	72878
2007-03-22T09:00	-1.8515	49.8086	72878
2007-03-22T09:30	-1.7803	49.8045	72878
2007-03-22T10:00	-1.7224	49.7961	72878
2007-03-22T10:30	-1.6751	49.7867	72878
2007-03-22T11:00	-1.6373	49.7798	72878
2007-03-22T11:30	-1.6069	49.7756	72878
2007-03-22T12:00	-1.5849	49.7734	72878
2007-03-22T12:30	-1.5726	49.7710	72878
2007-03-22T13:00	-1.5722	49.7685	72878
2007-03-22T13:30	-1.5855	49.7658	72878
2007-03-22T14:00	-1.6139	49.7632	72878
2007-03-22T14:30	-1.6537	49.7613	72878
2007-03-22T15:00	-1.7026	49.7608	72878
2007-03-22T15:30	-1.7591	49.7629	72878
2007-03-22T16:00	-1.8188	49.7683	72878
2007-03-22T16:30	-1.8889	49.7741	72878
2007-03-22T17:00	-1.9607	49.7707	72878
2007-03-22T17:30	-2.0193	49.7578	72878
2007-03-22T18:00	-2.0468	49.7438	72878
2007-03-22T18:30	-2.0579	49.7369	72878
2007-03-22T19:00	-2.0543	49.7402	72878
2007-03-22T19:30	-2.0387	49.7519	72878
2007-03-22T20:00	-2.0041	49.7727	72878
2007-03-22T20:30	-1.9478	49.7926	72878
2007-03-22T21:00	-1.8813	49.8035	72878
2007-03-22T21:30	-1.8144	49.8029	72878
2007-03-22T22:00	-1.7560	49.7977	72878
2007-03-22T22:00	-1.7557	49.7977	72878
2007-03-22T22:30	-1.7084	49.7906	72878
2007-03-22T23:00	-1.6669	49.7837	72878
2007-03-22T23:30	-1.6349	49.7784	72878
2007-03-23T00:00	-1.6117	49.7747	72878
2007-03-23T00:30	-1.5969	49.7719	72878
2007-03-23T01:00	-1.5921	49.7689	72878
2007-03-23T01:30	-1.5998	49.7664	72878
2007-03-23T02:00	-1.6202	49.7637	72878
2007-03-23T02:30	-1.6542	49.7615	72878
2007-03-23T03:00	-1.6983	49.7613	72878
2007-03-23T03:02	-1.6887	49.7613	72878
2007-03-23T03:30	-1.7516	49.7634	72878
2007-03-23T04:00	-1.8128	49.7693	72878
2007-03-23T04:30	-1.8827	49.7748	72878
2007-03-23T05:00	-1.9590	49.7721	72878
2007-03-23T05:30	-2.0198	49.7578	72878
2007-03-23T06:00	-2.0543	49.7401	72878
2007-03-23T06:30	-2.0719	49.7273	72878
2007-03-23T07:00	-2.0768	49.7225	72878
2007-03-23T07:31	-2.0673	49.7308	72878
2007-03-23T09:00	-1.9479	49.7917	72878
2007-03-23T09:30	-1.8804	49.8001	72878
2007-03-23T10:00	-1.8135	49.7986	72878
2007-03-23T10:30	-1.7575	49.7908	72878
2007-03-23T11:00	-1.7105	49.7822	72878
2007-03-23T11:30	-1.6725	49.7751	72878
2007-03-23T12:00	-1.6432	49.7694	72878
2007-03-23T12:31	-1.6222	49.7654	72878
2007-03-23T13:00	-1.6111	49.7620	72878
2007-03-23T13:30	-1.6093	49.7592	72878
2007-03-23T14:00	-1.6179	49.7567	72878
2007-03-23T14:30	-1.6405	49.7546	72878
2007-03-23T15:00	-1.6741	49.7530	72878
2007-03-23T15:30	-1.7180	49.7528	72878
2007-03-23T16:00	-1.7679	49.7555	72878
2007-03-23T16:30	-1.8257	49.7605	72878
2007-03-23T17:00	-1.8899	49.7674	72878
2007-03-23T17:30	-1.9515	49.7661	72878
2007-03-23T18:01	-2.0089	49.7512	72878
2007-03-23T18:30	-2.0372	49.7349	72878
2007-03-23T19:00	-2.0503	49.7234	72878
2007-03-23T19:30	-2.0507	49.7216	72878
2007-03-23T20:00	-2.0377	49.7318	72878
2007-03-23T20:30	-2.0137	49.7508	72878
2007-03-23T21:00	-1.9672	49.7744	72878
2007-03-23T21:31	-1.9021	49.7860	72878
2007-03-23T22:00	-1.8393	49.7870	72878
2007-03-23T22:30	-1.7852	49.7799	72878
2007-03-23T23:00	-1.7405	49.7704	72878
2007-03-23T23:30	-1.7029	49.7612	72878
2007-03-24T00:01	-1.6739	49.7538	72878
2007-03-24T00:30	-1.6553	49.7497	72878
2007-03-24T01:00	-1.6437	49.7458	72878
2007-03-24T01:30	-1.6399	49.7429	72878
2007-03-24T02:00	-1.6461	49.7407	72878
2007-03-24T03:00	-1.6893	49.7398	72878
2007-03-24T03:30	-1.7252	49.7415	72878
2007-03-24T04:00	-1.7691	49.7449	72878
2007-03-24T04:30	-1.8201	49.7512	72878
2007-03-24T05:00	-1.8849	49.7599	72878
2007-03-24T05:31	-1.9539	49.7602	72878
2007-03-24T06:00	-2.0109	49.7443	72878
2007-03-24T06:30	-2.0429	49.7202	72878
2007-03-24T07:00	-2.0562	49.6966	72878
2007-03-24T07:30	-2.0581	49.6862	72878
2007-03-24T08:00	-2.0529	49.6871	72878
2007-03-24T08:30	-2.0429	49.7014	72878
2007-03-24T09:00	-2.0203	49.7306	72878
2007-03-24T09:30	-1.9811	49.7624	72878
2007-03-24T10:00	-1.9172	49.7787	72878
2007-03-24T10:30	-1.8504	49.7814	72878
2007-03-24T11:00	-1.7948	49.7755	72878
2007-03-24T11:30	-1.7542	49.7668	72878
2007-03-24T12:00	-1.7190	49.7579	72878
2007-03-24T12:30	-1.6902	49.7501	72878
2007-03-24T13:00	-1.6711	49.7446	72878
2007-03-24T13:30	-1.6589	49.7407	72878
2007-03-24T14:00	-1.6559	49.7375	72878
2007-03-24T14:30	-1.6614	49.7364	72878
2007-03-24T15:00	-1.6761	49.7361	72878
2007-03-24T15:30	-1.7003	49.7365	72878
2007-03-24T16:00	-1.7338	49.7382	72878
2007-03-24T16:30	-1.7745	49.7414	72878
2007-03-24T17:00	-1.8195	49.7477	72878
2007-03-24T17:30	-1.8780	49.7561	72878
2007-03-24T18:00	-1.9366	49.7597	72878
2007-03-24T19:00	-2.0231	49.7289	72878
2007-03-24T19:30	-2.0369	49.7077	72878
2007-03-24T20:00	-2.0394	49.6982	72878
2007-03-24T20:30	-2.0347	49.7018	72878
2007-03-24T21:00	-2.0219	49.7218	72878
2007-03-24T21:30	-1.9954	49.7491	72878
2007-03-24T22:00	-1.9409	49.7719	72878
2007-03-24T22:30	-1.8777	49.7785	72878
2007-03-24T23:00	-1.8192	49.7763	72878
2007-03-24T23:30	-1.7714	49.7678	72878
2007-03-25T00:00	-1.7343	49.7588	72878
2007-03-25T00:31	-1.7024	49.7515	72878
2007-03-25T01:00	-1.6795	49.7464	72878
2007-03-25T01:30	-1.6631	49.7426	72878
2007-03-25T02:00	-1.6542	49.7399	72878
2007-03-25T02:30	-1.6531	49.7383	72878
2007-03-25T03:00	-1.6607	49.7365	72878
2007-03-25T03:31	-1.6766	49.7375	72878
2007-03-25T04:00	-1.7009	49.7385	72878
2007-03-25T04:30	-1.7345	49.7403	72878
2007-03-25T05:00	-1.7743	49.7435	72878
2007-03-25T05:30	-1.8205	49.7492	72878
2007-03-25T06:00	-1.8745	49.7564	72878
2007-03-25T06:30	-1.9283	49.7611	72878
2007-03-25T07:00	-1.9774	49.7541	72878
2007-03-25T07:30	-2.0130	49.7391	72878
2007-03-25T08:00	-2.0304	49.7248	72878
2007-03-25T08:31	-2.0348	49.7166	72878
2007-03-25T09:00	-2.0306	49.7204	72878
2007-03-25T09:30	-2.0203	49.7326	72878
