/* DATA DESCRIPTION:
Citation:	Bailly du Bois, Pascal; Dumas, F; Solier, L; Voiseux, C (2011): Current measurements with ADCP 20030808_StMartin. PANGAEA, https://doi.org/10.1594/PANGAEA.762373, 
	In supplement to: Bailly du Bois, P et al. (2012): In-situ database toolbox for short-term dispersion model validation in macro-tidal seas, application for 2D-model. Continental Shelf Research, 36, 63-82, https://doi.org/10.1016/j.csr.2012.01.011
Coverage:	LATITUDE: 49.714000 * LONGITUDE: -1.883500
	DATE/TIME START: 2003-08-08T09:19:54 * DATE/TIME END: 2003-08-09T09:44:39
	MINIMUM ELEVATION: -8.0 m * MAXIMUM ELEVATION: -8.0 m
Event(s):	20030808_StMartin (4) * LATITUDE: 49.714000 * LONGITUDE: -1.883500 * DATE/TIME START: 2003-08-08T09:19:54 * DATE/TIME END: 2003-08-09T09:44:39 * ELEVATION: -8.0 m * LOCATION: St Martin * CAMPAIGN: DISPRO_12 (Dsp12, Dispro12) (URI: https://doi.org/10.17600/3480140) * BASIS: Côtes de la Manche * METHOD/DEVICE: Acoustic Doppler Current Profiler (ADCP) * COMMENT: location: bottom
Comment:	Current measurements were acquired from several stations around the Cap de la Hague over periods of 14-25 hours, using a SONTEK ADP profiler with a frequency of 1 000 kHz placed on the seabed. Current profiles were collected every 15 s, with vertical resolution of 2 m. files contains average speeds from surface to bottom.
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	Current velocity, vertical [cm/s] (Cur vel W) * PI: Bailly du Bois, Pascal (https://orcid.org/0000-0001-8436-0772, pascal.bailly-du-bois@irsn.fr) * METHOD/DEVICE: SonTek Acoustic Doppler Profiler (ADP)
	Current direction [deg] (DIR) * PI: Bailly du Bois, Pascal (https://orcid.org/0000-0001-8436-0772, pascal.bailly-du-bois@irsn.fr) * METHOD/DEVICE: SonTek Acoustic Doppler Profiler (ADP)
License:	Creative Commons Attribution-NonCommercial 3.0 Unported (CC-BY-NC-3.0)
Size:	11720 data points
*/
Date/Time	Cur vel W [cm/s]	DIR [deg]
2003-08-08T09:32:54	5.42	135.80
2003-08-08T09:33:08	6.63	142.85
2003-08-08T09:33:24	3.22	129.81
2003-08-08T09:33:38	3.62	92.85
2003-08-08T09:33:54	6.48	159.40
2003-08-08T09:34:08	7.26	171.82
2003-08-08T09:34:24	8.17	129.94
2003-08-08T09:34:38	7.56	171.53
2003-08-08T09:34:54	14.38	146.07
2003-08-08T09:35:08	12.44	137.58
2003-08-08T09:35:24	9.69	130.31
2003-08-08T09:35:38	13.03	153.35
2003-08-08T09:35:54	6.75	148.28
2003-08-08T09:36:08	7.80	128.07
2003-08-08T09:36:24	6.81	113.58
2003-08-08T09:36:38	9.24	110.26
2003-08-08T09:36:54	3.65	145.14
2003-08-08T09:37:08	6.97	141.68
2003-08-08T09:37:24	12.91	132.27
2003-08-08T09:37:38	5.35	122.25
2003-08-08T09:37:53	6.82	144.91
2003-08-08T09:38:08	6.31	158.00
2003-08-08T09:38:23	7.66	147.38
2003-08-08T09:38:38	6.73	181.83
2003-08-08T09:38:54	7.71	171.80
2003-08-08T09:39:08	12.11	143.37
2003-08-08T09:39:24	6.89	140.94
2003-08-08T09:39:38	7.79	172.00
2003-08-08T09:39:53	5.25	132.74
2003-08-08T09:40:08	5.81	165.50
2003-08-08T09:40:23	8.91	164.22
2003-08-08T09:40:38	4.09	171.78
2003-08-08T09:40:53	8.55	157.47
2003-08-08T09:41:08	8.91	153.83
2003-08-08T09:41:23	6.48	180.95
2003-08-08T09:41:38	3.51	169.26
2003-08-08T09:41:53	5.18	175.06
2003-08-08T09:42:08	6.15	174.20
2003-08-08T09:42:23	12.25	148.45
2003-08-08T09:42:38	14.84	153.55
2003-08-08T09:42:53	11.22	174.23
2003-08-08T09:43:09	9.73	170.54
2003-08-08T09:43:23	7.21	145.08
2003-08-08T09:43:38	9.11	143.93
2003-08-08T09:43:53	11.31	180.76
2003-08-08T09:44:08	10.86	126.20
2003-08-08T09:44:23	7.59	131.26
2003-08-08T09:44:38	10.85	150.85
2003-08-08T09:44:53	10.30	163.22
2003-08-08T09:45:09	8.65	186.90
2003-08-08T09:45:23	7.38	161.60
2003-08-08T09:45:39	9.04	186.63
2003-08-08T09:45:53	7.44	162.40
2003-08-08T09:46:08	14.72	164.69
2003-08-08T09:46:23	10.16	173.82
2003-08-08T09:46:39	4.18	155.23
2003-08-08T09:46:53	11.81	197.57
2003-08-08T09:47:09	11.15	145.91
2003-08-08T09:47:23	6.75	154.74
2003-08-08T09:47:39	7.49	177.81
2003-08-08T09:47:53	8.46	111.04
2003-08-08T09:48:09	8.87	191.56
2003-08-08T09:48:23	6.38	199.75
2003-08-08T09:48:39	8.58	199.45
2003-08-08T09:48:53	7.25	178.53
2003-08-08T09:49:09	8.14	175.87
2003-08-08T09:49:23	13.71	187.48
2003-08-08T09:49:39	10.40	184.37
2003-08-08T09:49:53	9.18	174.60
2003-08-08T09:50:09	11.71	176.01
2003-08-08T09:50:23	9.46	186.42
2003-08-08T09:50:39	10.14	165.60
2003-08-08T09:50:53	9.25	159.52
2003-08-08T09:51:09	7.29	186.64
2003-08-08T09:51:23	12.92	176.45
2003-08-08T09:51:39	7.19	190.58
2003-08-08T09:51:53	3.50	169.31
2003-08-08T09:52:09	7.58	184.59
2003-08-08T09:52:23	7.64	209.01
2003-08-08T09:52:39	10.08	176.55
2003-08-08T09:52:53	6.55	174.93
2003-08-08T09:53:09	4.47	184.84
2003-08-08T09:53:23	8.16	162.47
2003-08-08T09:53:39	8.59	198.83
2003-08-08T09:53:53	10.33	183.25
2003-08-08T09:54:09	7.23	183.54
2003-08-08T09:54:23	9.82	171.13
2003-08-08T09:54:39	11.24	159.54
2003-08-08T09:54:53	9.43	173.08
2003-08-08T09:55:09	5.96	214.80
2003-08-08T09:55:23	9.91	201.77
2003-08-08T09:55:39	10.62	189.30
2003-08-08T09:55:53	10.03	159.90
2003-08-08T09:56:09	10.70	178.39
2003-08-08T09:56:23	10.49	195.00
2003-08-08T09:56:39	9.86	178.59
2003-08-08T09:56:53	10.38	178.42
2003-08-08T09:57:09	7.20	198.71
2003-08-08T09:57:23	14.16	185.18
2003-08-08T09:57:39	10.36	212.92
2003-08-08T09:57:53	12.75	191.98
2003-08-08T09:58:09	10.84	176.94
2003-08-08T09:58:23	7.99	170.47
2003-08-08T09:58:39	9.26	193.97
2003-08-08T09:58:53	11.41	186.00
2003-08-08T09:59:09	13.08	173.65
2003-08-08T09:59:23	4.96	169.05
2003-08-08T09:59:39	7.60	173.90
2003-08-08T09:59:53	9.37	194.79
2003-08-08T10:00:09	14.59	205.82
2003-08-08T10:00:23	4.41	172.75
2003-08-08T10:00:39	5.75	162.58
2003-08-08T10:00:53	5.58	173.53
2003-08-08T10:01:09	12.47	169.84
2003-08-08T10:01:23	8.58	167.89
2003-08-08T10:01:39	12.96	161.16
2003-08-08T10:01:53	7.89	206.80
2003-08-08T10:02:09	12.54	158.71
2003-08-08T10:02:23	14.49	175.82
2003-08-08T10:02:39	7.11	181.73
2003-08-08T10:02:53	7.37	178.33
2003-08-08T10:03:09	9.44	169.14
2003-08-08T10:03:23	8.21	163.52
2003-08-08T10:03:39	10.25	193.67
2003-08-08T10:03:53	9.49	158.77
2003-08-08T10:04:09	3.68	145.91
2003-08-08T10:04:23	13.81	186.98
2003-08-08T10:04:39	9.68	168.86
2003-08-08T10:04:53	12.31	170.89
2003-08-08T10:05:09	13.04	159.78
2003-08-08T10:05:23	13.52	170.88
2003-08-08T10:05:39	7.95	162.05
2003-08-08T10:05:53	9.10	158.29
2003-08-08T10:06:09	10.62	163.50
2003-08-08T10:06:23	14.96	160.93
2003-08-08T10:06:39	14.28	164.62
2003-08-08T10:06:53	7.08	133.86
2003-08-08T10:07:09	6.65	165.36
2003-08-08T10:07:23	9.33	176.68
2003-08-08T10:07:39	5.16	116.39
2003-08-08T10:07:53	13.97	145.33
2003-08-08T10:08:09	7.78	218.29
2003-08-08T10:08:23	6.96	178.82
2003-08-08T10:08:39	10.28	144.90
2003-08-08T10:08:53	10.83	175.99
2003-08-08T10:09:09	9.32	201.92
2003-08-08T10:09:23	9.77	178.53
2003-08-08T10:09:39	14.19	144.94
2003-08-08T10:09:53	8.68	187.90
2003-08-08T10:10:09	8.37	162.37
2003-08-08T10:10:23	4.24	143.28
2003-08-08T10:10:39	11.35	185.24
2003-08-08T10:10:53	7.31	150.55
2003-08-08T10:11:09	7.64	168.56
2003-08-08T10:11:23	8.52	140.21
2003-08-08T10:11:39	10.12	187.42
2003-08-08T10:11:53	7.53	153.17
2003-08-08T10:12:09	13.27	167.19
2003-08-08T10:12:23	10.71	164.41
2003-08-08T10:12:39	10.12	162.72
2003-08-08T10:12:53	7.28	176.51
2003-08-08T10:13:09	10.44	169.36
2003-08-08T10:13:23	9.06	206.91
2003-08-08T10:13:39	8.89	189.95
2003-08-08T10:13:53	10.68	175.43
2003-08-08T10:14:09	8.32	172.41
2003-08-08T10:14:23	8.22	185.99
2003-08-08T10:14:39	12.91	170.44
2003-08-08T10:14:53	8.45	202.58
2003-08-08T10:15:09	8.28	203.27
2003-08-08T10:15:23	12.67	187.55
2003-08-08T10:15:39	10.00	192.00
2003-08-08T10:15:53	9.12	168.21
2003-08-08T10:16:09	12.41	180.03
2003-08-08T10:16:23	7.49	182.79
2003-08-08T10:16:39	14.76	175.82
2003-08-08T10:16:53	11.75	175.57
2003-08-08T10:17:09	11.40	194.11
2003-08-08T10:17:23	12.73	192.67
2003-08-08T10:17:39	12.25	179.03
2003-08-08T10:17:53	10.55	199.03
2003-08-08T10:18:09	11.16	195.30
2003-08-08T10:18:23	11.51	188.73
2003-08-08T10:18:39	10.83	180.33
2003-08-08T10:18:53	11.55	198.31
2003-08-08T10:19:09	9.28	183.32
2003-08-08T10:19:23	9.37	210.44
2003-08-08T10:19:39	7.40	176.42
2003-08-08T10:19:53	12.81	182.20
2003-08-08T10:20:09	6.01	164.93
2003-08-08T10:20:23	9.73	180.86
2003-08-08T10:20:39	11.88	195.13
2003-08-08T10:20:53	8.64	180.47
2003-08-08T10:21:09	9.15	200.85
2003-08-08T10:21:23	11.18	187.56
2003-08-08T10:21:39	8.71	197.13
2003-08-08T10:21:53	10.08	188.68
2003-08-08T10:22:09	11.71	195.13
2003-08-08T10:22:23	7.51	183.46
2003-08-08T10:22:39	10.62	169.85
2003-08-08T10:22:53	12.45	201.60
2003-08-08T10:23:09	12.00	186.80
2003-08-08T10:23:23	15.11	191.12
2003-08-08T10:23:39	14.43	200.12
2003-08-08T10:23:53	10.52	198.77
2003-08-08T10:24:09	7.03	234.76
2003-08-08T10:24:23	9.44	202.22
2003-08-08T10:24:39	14.83	198.11
2003-08-08T10:24:53	7.94	209.74
2003-08-08T10:25:09	11.69	202.60
2003-08-08T10:25:23	10.70	192.04
2003-08-08T10:25:39	14.50	189.19
2003-08-08T10:25:53	9.36	159.30
2003-08-08T10:26:09	8.46	164.32
2003-08-08T10:26:23	12.17	178.01
2003-08-08T10:26:39	10.94	194.75
2003-08-08T10:26:53	16.31	187.09
2003-08-08T10:27:09	14.70	198.44
2003-08-08T10:27:23	10.28	195.94
2003-08-08T10:27:39	13.03	194.28
2003-08-08T10:27:53	14.58	214.02
2003-08-08T10:28:09	12.51	197.16
2003-08-08T10:28:23	16.35	213.02
2003-08-08T10:28:39	13.67	198.87
2003-08-08T10:28:53	9.51	203.66
2003-08-08T10:29:09	15.16	224.18
2003-08-08T10:29:23	8.89	173.82
2003-08-08T10:29:39	10.04	186.86
2003-08-08T10:29:53	8.40	193.33
2003-08-08T10:30:09	10.69	196.70
2003-08-08T10:30:23	5.43	169.39
2003-08-08T10:30:39	9.91	175.99
2003-08-08T10:30:53	11.11	190.53
2003-08-08T10:31:09	12.38	177.19
2003-08-08T10:31:23	9.69	194.58
2003-08-08T10:31:39	9.73	178.60
2003-08-08T10:31:53	7.83	202.03
2003-08-08T10:32:09	9.84	218.34
2003-08-08T10:32:23	10.26	217.82
2003-08-08T10:32:39	10.08	180.53
2003-08-08T10:32:53	10.95	199.55
2003-08-08T10:33:09	13.42	186.32
2003-08-08T10:33:23	9.61	183.58
2003-08-08T10:33:39	9.84	206.42
2003-08-08T10:33:53	4.76	225.12
2003-08-08T10:34:09	14.38	200.61
2003-08-08T10:34:23	7.19	224.48
2003-08-08T10:34:39	7.56	197.05
2003-08-08T10:34:53	12.39	200.99
2003-08-08T10:35:09	12.85	205.57
2003-08-08T10:35:23	11.20	200.84
2003-08-08T10:35:39	14.69	181.25
2003-08-08T10:35:53	11.19	202.60
2003-08-08T10:36:09	10.65	184.00
2003-08-08T10:36:23	8.62	199.78
2003-08-08T10:36:39	7.21	203.72
2003-08-08T10:36:53	11.53	205.18
2003-08-08T10:37:09	9.88	150.80
2003-08-08T10:37:23	7.50	157.42
2003-08-08T10:37:39	11.27	185.71
2003-08-08T10:37:53	12.98	195.05
2003-08-08T10:38:09	10.60	166.48
2003-08-08T10:38:23	9.56	183.55
2003-08-08T10:38:39	7.68	191.79
2003-08-08T10:38:53	12.02	193.92
2003-08-08T10:39:09	11.37	190.13
2003-08-08T10:39:23	12.87	164.45
2003-08-08T10:39:39	5.95	208.29
2003-08-08T10:39:53	8.00	196.08
2003-08-08T10:40:09	9.93	179.16
2003-08-08T10:40:23	11.18	197.29
2003-08-08T10:40:39	10.58	183.37
2003-08-08T10:40:53	8.38	196.75
2003-08-08T10:41:09	10.94	205.19
2003-08-08T10:41:23	10.87	184.75
2003-08-08T10:41:39	8.99	159.43
2003-08-08T10:41:53	8.03	169.86
2003-08-08T10:42:09	9.75	200.09
2003-08-08T10:42:23	5.85	189.63
2003-08-08T10:42:39	5.77	168.36
2003-08-08T10:42:53	4.52	157.41
2003-08-08T10:43:09	8.94	194.81
2003-08-08T10:43:23	8.30	204.60
2003-08-08T10:43:39	4.53	172.20
2003-08-08T10:43:53	9.71	184.85
2003-08-08T10:44:09	8.46	206.95
2003-08-08T10:44:23	7.47	206.44
2003-08-08T10:44:39	8.77	149.68
2003-08-08T10:44:53	3.45	185.83
2003-08-08T10:45:09	2.55	208.43
2003-08-08T10:45:23	6.53	144.85
2003-08-08T10:45:39	3.94	212.85
2003-08-08T10:45:53	4.67	95.89
2003-08-08T10:46:09	6.51	163.35
2003-08-08T10:46:23	4.13	149.36
2003-08-08T10:46:39	6.97	184.82
2003-08-08T10:46:53	6.53	200.02
2003-08-08T10:47:09	7.58	199.84
2003-08-08T10:47:23	5.53	218.54
2003-08-08T10:47:39	4.19	235.14
2003-08-08T10:47:53	4.03	216.85
2003-08-08T10:48:08	5.36	191.44
2003-08-08T10:48:23	8.13	189.10
2003-08-08T10:48:39	3.72	147.68
2003-08-08T10:48:53	5.49	181.79
2003-08-08T10:49:08	7.46	118.90
2003-08-08T10:49:23	6.64	148.11
2003-08-08T10:49:38	3.06	201.48
2003-08-08T10:49:53	4.15	168.19
2003-08-08T10:50:09	6.96	182.35
2003-08-08T10:50:23	8.01	187.43
2003-08-08T10:50:38	7.47	132.13
2003-08-08T10:50:53	8.99	189.26
2003-08-08T10:51:08	10.46	190.64
2003-08-08T10:51:23	9.24	189.25
2003-08-08T10:51:38	5.85	178.32
2003-08-08T10:51:53	8.84	220.71
2003-08-08T10:52:08	5.43	172.27
2003-08-08T10:52:23	9.27	213.60
2003-08-08T10:52:38	6.64	199.06
2003-08-08T10:52:53	11.64	189.97
2003-08-08T10:53:08	9.50	202.52
2003-08-08T10:53:23	10.04	181.40
2003-08-08T10:53:38	8.95	191.66
2003-08-08T10:53:53	7.86	198.79
2003-08-08T10:54:08	12.14	223.54
2003-08-08T10:54:23	10.86	229.37
2003-08-08T10:54:38	11.85	187.91
2003-08-08T10:54:53	10.26	177.46
2003-08-08T10:55:08	12.50	195.86
2003-08-08T10:55:23	9.25	192.88
2003-08-08T10:55:38	9.11	200.10
2003-08-08T10:55:53	6.02	228.57
2003-08-08T10:56:08	9.58	175.86
2003-08-08T10:56:23	5.47	205.74
2003-08-08T10:56:38	6.75	209.49
2003-08-08T10:56:53	11.65	203.26
2003-08-08T10:57:08	8.08	196.14
2003-08-08T10:57:23	8.66	217.86
2003-08-08T10:57:38	7.59	189.51
2003-08-08T10:57:54	10.79	195.76
2003-08-08T10:58:08	11.95	202.67
2003-08-08T10:58:24	7.34	198.43
2003-08-08T10:58:38	6.62	214.45
2003-08-08T10:58:54	5.57	202.67
2003-08-08T10:59:08	4.18	163.30
2003-08-08T10:59:24	8.50	218.53
2003-08-08T10:59:38	8.19	219.78
2003-08-08T10:59:54	8.80	202.28
2003-08-08T11:00:08	13.60	202.49
2003-08-08T11:00:24	7.56	205.94
2003-08-08T11:00:38	7.70	216.52
2003-08-08T11:00:54	12.02	197.12
2003-08-08T11:01:08	7.12	196.97
2003-08-08T11:01:24	6.25	203.12
2003-08-08T11:01:38	13.36	190.22
2003-08-08T11:01:54	8.56	214.23
2003-08-08T11:02:08	5.63	184.70
2003-08-08T11:02:24	11.59	216.39
2003-08-08T11:02:38	10.25	191.12
2003-08-08T11:02:54	9.39	191.10
2003-08-08T11:03:08	8.14	203.27
2003-08-08T11:03:24	9.81	197.61
2003-08-08T11:03:38	11.96	200.79
2003-08-08T11:03:54	11.09	201.57
2003-08-08T11:04:08	9.02	202.08
2003-08-08T11:04:24	10.62	197.67
2003-08-08T11:04:38	10.05	185.93
2003-08-08T11:04:54	10.46	186.76
2003-08-08T11:05:08	10.34	189.03
2003-08-08T11:05:24	8.74	213.91
2003-08-08T11:05:38	11.16	188.48
2003-08-08T11:05:54	8.85	190.77
2003-08-08T11:06:08	10.47	188.15
2003-08-08T11:06:24	10.61	186.70
2003-08-08T11:06:38	8.49	208.89
2003-08-08T11:06:54	6.80	225.64
2003-08-08T11:07:08	9.17	185.39
2003-08-08T11:07:24	7.92	191.03
2003-08-08T11:07:38	11.18	182.05
2003-08-08T11:07:54	6.68	170.53
2003-08-08T11:08:08	7.21	191.44
2003-08-08T11:08:24	7.06	206.59
2003-08-08T11:08:38	5.95	182.20
2003-08-08T11:08:54	7.69	165.76
2003-08-08T11:09:08	11.78	188.60
2003-08-08T11:09:24	8.51	201.63
2003-08-08T11:09:38	9.09	197.18
2003-08-08T11:09:54	6.58	193.87
2003-08-08T11:10:08	10.28	208.68
2003-08-08T11:10:24	6.74	222.23
2003-08-08T11:10:38	8.99	209.37
2003-08-08T11:10:54	6.73	181.11
2003-08-08T11:11:08	8.01	200.52
2003-08-08T11:11:24	8.33	189.30
2003-08-08T11:11:38	9.41	183.85
2003-08-08T11:11:54	10.62	210.04
2003-08-08T11:12:08	11.52	206.99
2003-08-08T11:12:24	10.56	200.20
2003-08-08T11:12:38	9.17	211.58
2003-08-08T11:12:54	7.10	200.87
2003-08-08T11:13:08	10.26	199.85
2003-08-08T11:13:24	8.68	210.93
2003-08-08T11:13:38	11.67	209.45
2003-08-08T11:13:54	14.18	198.93
2003-08-08T11:14:08	10.91	189.83
2003-08-08T11:14:24	8.42	154.82
2003-08-08T11:14:38	9.81	200.38
2003-08-08T11:14:54	5.43	187.86
2003-08-08T11:15:08	5.93	142.04
2003-08-08T11:15:24	6.21	137.28
2003-08-08T11:15:38	6.46	166.24
2003-08-08T11:15:54	4.89	186.89
2003-08-08T11:16:08	11.94	189.08
2003-08-08T11:16:24	7.63	213.20
2003-08-08T11:16:38	3.76	189.08
2003-08-08T11:16:54	10.11	184.82
2003-08-08T11:17:08	11.34	184.77
2003-08-08T11:17:24	5.42	191.16
2003-08-08T11:17:38	8.58	209.25
2003-08-08T11:17:54	7.53	203.24
2003-08-08T11:18:08	9.40	192.18
2003-08-08T11:18:24	8.93	213.29
2003-08-08T11:18:38	9.59	178.71
2003-08-08T11:18:54	10.57	188.33
2003-08-08T11:19:08	11.11	208.68
2003-08-08T11:19:24	9.96	180.89
2003-08-08T11:19:38	12.23	209.84
2003-08-08T11:19:54	8.43	195.18
2003-08-08T11:20:08	11.67	204.64
2003-08-08T11:20:24	10.52	227.46
2003-08-08T11:20:38	8.93	211.36
2003-08-08T11:20:54	14.33	218.88
2003-08-08T11:21:08	8.17	209.12
2003-08-08T11:21:24	9.21	194.71
2003-08-08T11:21:38	12.81	204.24
2003-08-08T11:21:54	9.50	217.63
2003-08-08T11:22:08	11.89	214.30
2003-08-08T11:22:24	8.86	213.99
2003-08-08T11:22:38	14.17	211.71
2003-08-08T11:22:54	13.65	216.04
2003-08-08T11:23:08	9.75	190.45
2003-08-08T11:23:24	9.30	195.35
2003-08-08T11:23:38	8.32	205.83
2003-08-08T11:23:54	13.41	216.21
2003-08-08T11:24:08	14.25	205.31
2003-08-08T11:24:24	9.13	207.00
2003-08-08T11:24:38	8.54	207.74
2003-08-08T11:24:54	11.65	239.19
2003-08-08T11:25:08	6.87	191.03
2003-08-08T11:25:24	8.57	195.41
2003-08-08T11:25:38	8.82	181.75
2003-08-08T11:25:54	14.66	217.65
2003-08-08T11:26:08	13.01	208.76
2003-08-08T11:26:24	10.87	226.32
2003-08-08T11:26:38	10.23	198.82
2003-08-08T11:26:54	8.70	221.16
2003-08-08T11:27:08	9.85	245.30
2003-08-08T11:27:24	18.32	192.24
2003-08-08T11:27:38	12.47	210.63
2003-08-08T11:27:54	11.31	221.19
2003-08-08T11:28:08	9.01	217.19
2003-08-08T11:28:24	10.73	221.25
2003-08-08T11:28:38	13.43	215.42
2003-08-08T11:28:54	9.82	215.33
2003-08-08T11:29:08	10.68	224.24
2003-08-08T11:29:24	10.96	210.07
2003-08-08T11:29:38	8.77	220.34
2003-08-08T11:29:54	13.57	210.75
2003-08-08T11:30:08	7.62	227.78
2003-08-08T11:30:24	10.72	223.58
2003-08-08T11:30:38	8.61	219.02
2003-08-08T11:30:54	8.98	199.30
2003-08-08T11:31:08	12.54	202.19
2003-08-08T11:31:24	8.44	208.83
2003-08-08T11:31:38	8.09	222.73
2003-08-08T11:31:54	14.26	210.67
2003-08-08T11:32:08	13.64	224.73
2003-08-08T11:32:24	16.45	230.88
2003-08-08T11:32:38	13.97	224.26
2003-08-08T11:32:54	14.70	208.75
2003-08-08T11:33:08	10.93	233.82
2003-08-08T11:33:24	12.31	205.16
2003-08-08T11:33:38	10.06	218.95
2003-08-08T11:33:54	11.12	225.11
2003-08-08T11:34:08	9.87	234.77
2003-08-08T11:34:24	8.96	211.66
2003-08-08T11:34:38	10.14	194.95
2003-08-08T11:34:54	14.68	206.69
2003-08-08T11:35:08	14.60	218.24
2003-08-08T11:35:24	9.14	195.48
2003-08-08T11:35:38	13.74	214.99
2003-08-08T11:35:54	9.62	236.78
2003-08-08T11:36:08	12.71	202.16
2003-08-08T11:36:24	13.05	208.36
2003-08-08T11:36:38	13.29	220.92
2003-08-08T11:36:54	16.57	223.97
2003-08-08T11:37:08	8.92	195.81
2003-08-08T11:37:24	15.46	211.29
2003-08-08T11:37:38	11.72	232.06
2003-08-08T11:37:54	16.21	204.90
2003-08-08T11:38:08	13.32	232.08
2003-08-08T11:38:24	6.08	209.16
2003-08-08T11:38:38	5.02	182.02
2003-08-08T11:38:54	12.17	222.81
2003-08-08T11:39:08	6.56	173.67
2003-08-08T11:39:24	4.69	247.26
2003-08-08T11:39:38	13.73	204.46
2003-08-08T11:39:54	5.89	251.46
2003-08-08T11:40:08	3.52	245.31
2003-08-08T11:40:24	8.81	209.83
2003-08-08T11:40:38	7.38	211.74
2003-08-08T11:40:54	10.54	184.75
2003-08-08T11:41:08	13.86	259.39
2003-08-08T11:41:24	10.06	249.51
2003-08-08T11:41:38	11.02	211.09
2003-08-08T11:41:54	5.33	241.96
