detection,lab_id,latitude,longitude,nuclide_id,salinity,sampdepth,samplabcode,station,temperatur,begperiod,uncertaint,unit_id,activity,samptype_id
=,345,78.83317,-10.993,28,31.8693,99.7,82,48,-1.716,2022-04-27,7.391506e+07,12,4.3898977e+09,1
=,345,78.83317,-10.993,28,31.8355,50.2,83,48,-1.7156,2022-04-27,7.267634e+07,9,4.178274e+09,1
=,345,78.83317,-10.993,28,31.8355,50.2,83,48,-1.7156,2022-04-27,7.43014e+07,12,4.2717018e+09,1
=,345,78.83317,-10.993,28,31.7998,25.5,84,48,-1.7142,2022-04-27,6.6646636e+07,9,3.9272028e+09,1
=,345,78.83317,-10.993,28,31.7998,25.5,84,48,-1.7142,2022-04-27,6.813495e+07,12,4.0149028e+09,1
=,345,78.83317,-10.993,28,31.7933,10.0,85,48,-1.7167,2022-04-27,6.664105e+07,9,3.9168778e+09,1
=,345,78.83317,-10.993,28,31.7933,10.0,85,48,-1.7167,2022-04-27,6.812881e+07,12,4.0043218e+09,1
=,345,78.839165,-11.527,28,34.3023,197.6,86,49,-0.1064,2022-04-27,5.196502e+07,9,3.02835e+09,1
=,345,78.839165,-11.527,28,34.3023,197.6,86,49,-0.1064,2022-04-27,5.322494e+07,12,3.101774e+09,1
=,345,78.839165,-11.527,28,33.4892,148.4,87,49,-0.9458,2022-04-27,6.916644e+07,9,4.0668465e+09,1
=,345,78.839165,-11.527,28,33.4892,148.4,87,49,-0.9458,2022-04-27,7.080041e+07,12,4.1629204e+09,1
=,345,78.839165,-11.527,28,31.8756,98.8,88,49,-1.7147,2022-04-27,7.051284e+07,9,4.1683346e+09,1
=,345,78.839165,-11.527,28,31.8756,98.8,88,49,-1.7147,2022-04-27,7.209182e+07,12,4.2616758e+09,1
=,345,78.839165,-11.527,28,31.8057,49.6,89,49,-1.6698,2022-04-27,6.7409256e+07,9,4.0006986e+09,1
=,345,78.839165,-11.527,28,31.8057,49.6,89,49,-1.6698,2022-04-27,6.891501e+07,12,4.0900641e+09,1
=,345,78.839165,-11.527,28,31.7864,24.9,90,49,-1.6826,2022-04-27,6.600437e+07,9,3.8766285e+09,1
=,345,78.839165,-11.527,28,31.7864,24.9,90,49,-1.6826,2022-04-27,6.747763e+07,12,3.9631575e+09,1
=,345,78.839165,-11.527,28,31.7861,9.9,91,49,-1.6841,2022-04-27,6.6859332e+07,9,3.9695393e+09,1
=,345,78.839165,-11.527,28,31.7861,9.9,91,49,-1.6841,2022-04-27,6.83516e+07,12,4.0581379e+09,1
=,345,78.67834,-12.203167,28,33.1958,148.8,92,50,-1.2394,2022-04-27,7.136716e+07,9,4.2367357e+09,1
=,345,78.67834,-12.203167,28,33.1958,148.8,92,50,-1.2394,2022-04-27,7.303718e+07,12,4.3358776e+09,1
=,345,78.67834,-12.203167,28,31.8487,99.6,93,50,-1.7221,2022-04-27,6.6880756e+07,9,3.9573358e+09,1
=,345,78.67834,-12.203167,28,31.8487,99.6,93,50,-1.7221,2022-04-27,6.837704e+07,12,4.0458708e+09,1
=,345,78.67834,-12.203167,28,31.7259,50.2,94,50,-1.7278,2022-04-27,5.487946e+07,9,3.2429315e+09,1
=,345,78.67834,-12.203167,28,31.7259,50.2,94,50,-1.7278,2022-04-27,5.6101988e+07,12,3.3151729e+09,1
=,345,78.67834,-12.203167,28,31.6727,25.4,95,50,-1.6946,2022-04-27,5.5657324e+07,9,3.2780467e+09,1
=,345,78.67834,-12.203167,28,31.6727,25.4,95,50,-1.6946,2022-04-27,5.6894852e+07,12,3.350933e+09,1
=,345,78.67834,-12.203167,28,31.6726,10.6,96,50,-1.699,2022-04-27,5.769358e+07,9,3.4097403e+09,1
=,345,78.67834,-12.203167,28,31.6726,10.6,96,50,-1.699,2022-04-27,5.8976316e+07,12,3.485551e+09,1
=,345,78.816666,-6.495333,28,34.7728,247.3,97,65,0.6001,2022-05-06,2.8018918e+07,9,1.6305746e+09,1
=,345,78.816666,-6.495333,28,34.7728,247.3,97,65,0.6001,2022-05-06,2.8708376e+07,12,1.6706979e+09,1
=,345,78.816666,-6.495333,28,34.3645,197.9,98,65,-0.101,2022-05-06,5.1019176e+07,9,3.0021315e+09,1
=,345,78.816666,-6.495333,28,34.3645,197.9,98,65,-0.101,2022-05-06,5.225861e+07,12,3.0750636e+09,1
=,345,78.816666,-6.495333,28,33.6064,148.5,99,65,-1.3705,2022-05-06,8.147781e+07,9,4.8344233e+09,1
=,345,78.816666,-6.495333,28,33.6064,148.5,99,65,-1.3705,2022-05-06,8.340986e+07,12,4.94906e+09,1
=,345,78.816666,-6.495333,28,32.4409,99.3,100,65,-1.4395,2022-05-06,6.6857544e+07,9,3.9577836e+09,1
=,345,78.816666,-6.495333,28,32.4409,99.3,100,65,-1.4395,2022-05-06,6.838343e+07,12,4.0481119e+09,1
=,345,78.816666,-6.495333,28,31.7792,49.6,101,65,-1.6966,2022-05-06,7.196168e+07,9,4.1725524e+09,1
=,345,78.816666,-6.495333,28,31.7792,49.6,101,65,-1.6966,2022-05-06,7.3567624e+07,12,4.2656696e+09,1
=,345,78.816666,-6.495333,28,31.7789,25.0,102,65,-1.6975,2022-05-06,6.936273e+07,9,4.1046533e+09,1
=,345,78.816666,-6.495333,28,31.7789,25.0,102,65,-1.6975,2022-05-06,7.091057e+07,12,4.1962493e+09,1
=,345,78.816666,-6.495333,28,31.7792,10.0,103,65,-1.6973,2022-05-06,6.6816812e+07,9,3.9582313e+09,1
=,345,78.816666,-6.495333,28,31.7792,10.0,103,65,-1.6973,2022-05-06,6.830778e+07,12,4.046556e+09,1
=,345,78.83283,7.9966664,28,34.9885,395.3,104,72,2.9455,2022-05-08,3.3090328e+07,9,1.9453926e+09,1
=,345,78.83283,7.9966664,28,34.9885,395.3,104,72,2.9455,2022-05-08,3.3910268e+07,12,1.9935973e+09,1
=,345,78.83283,7.9966664,28,34.9927,247.2,105,72,3.241,2022-05-08,3.926817e+07,9,2.3101496e+09,1
=,345,78.83283,7.9966664,28,34.9927,247.2,105,72,3.241,2022-05-08,4.0241016e+07,12,2.3673823e+09,1
=,345,78.83283,7.9966664,28,34.9442,197.7,106,72,3.0447,2022-05-08,4.4380844e+07,9,2.603349e+09,1
=,345,78.83283,7.9966664,28,34.9442,197.7,106,72,3.0447,2022-05-08,4.5478588e+07,12,2.6677417e+09,1
=,345,78.83283,7.9966664,28,34.944,148.4,107,72,3.0493,2022-05-08,4.3601836e+07,9,2.540485e+09,1
=,345,78.83283,7.9966664,28,34.944,148.4,107,72,3.0493,2022-05-08,4.46802e+07,12,2.6033167e+09,1
=,345,78.83283,7.9966664,28,34.9437,99.1,108,72,3.0502,2022-05-08,4.117705e+07,9,2.4197192e+09,1
=,345,78.83283,7.9966664,28,34.9437,99.1,108,72,3.0502,2022-05-08,4.2195344e+07,12,2.479558e+09,1
=,345,78.83283,7.9966664,28,34.9439,74.2,109,72,3.0479,2022-05-08,4.8831108e+07,9,2.8364849e+09,1
=,345,78.83283,7.9966664,28,34.9439,74.2,109,72,3.0479,2022-05-08,5.0038628e+07,12,2.9066268e+09,1
=,345,78.83283,7.9966664,28,34.9437,49.5,110,72,3.0489,2022-05-08,4.8247764e+07,9,2.8137994e+09,1
=,345,78.83283,7.9966664,28,34.9437,49.5,110,72,3.0489,2022-05-08,4.94408e+07,12,2.883377e+09,1
=,345,78.83283,7.9966664,28,34.9437,24.6,111,72,3.0389,2022-05-08,4.161855e+07,9,2.4248049e+09,1
=,345,78.83283,7.9966664,28,34.9437,24.6,111,72,3.0389,2022-05-08,4.2647612e+07,12,2.4847603e+09,1
=,345,78.83283,7.9966664,28,34.9438,10.0,112,72,3.0371,2022-05-08,4.015079e+07,9,2.3285693e+09,1
=,345,78.83283,7.9966664,28,34.9438,10.0,112,72,3.0371,2022-05-08,4.114353e+07,12,2.3861437e+09,1
=,345,78.83933,-0.9496667,28,34.907,396.8,1,222,1.5948,2023-08-31,3.891715e+07,12,1.8434181e+09,1
=,345,78.83933,-0.9496667,28,34.988,247.2,2,222,2.9534,2023-08-31,3.866602e+07,12,1.8104591e+09,1
=,345,78.83933,-0.9496667,28,34.9495,198.4,3,222,3.1167,2023-08-31,4.256018e+07,12,2.0074623e+09,1
=,345,78.83933,-0.9496667,28,34.825,148.1,4,222,2.7978,2023-08-31,5.571894e+07,12,2.6460733e+09,1
=,345,78.83933,-0.9496667,28,34.78,98.9,5,222,3.6554,2023-08-31,5.5941276e+07,12,2.6431793e+09,1
=,345,78.83933,-0.9496667,28,34.033,49.7,6,222,-1.6489,2023-08-31,1.0745221e+08,12,5.1090724e+09,1
=,345,78.83933,-0.9496667,28,33.445,25.3,7,222,-1.468,2023-08-31,9.341427e+07,12,4.4312627e+09,1
=,345,78.83933,-0.9496667,28,31.258,4.3,8,222,-1.4495,2023-08-31,1.042046e+08,12,4.958171e+09,1
=,345,78.83217,-3.0018334,28,34.899,396.0,9,224,1.3328,2023-08-31,4.408886e+07,12,2.0826621e+09,1
=,345,78.83217,-3.0018334,28,34.918,247.4,10,224,1.5964,2023-08-31,4.6384172e+07,12,2.1987817e+09,1
=,345,78.83217,-3.0018334,28,34.723,197.6,11,224,0.587,2023-08-31,5.177092e+07,12,2.445373e+09,1
=,345,78.83217,-3.0018334,28,34.604,149.8,12,224,0.7519,2023-08-31,7.348436e+07,12,3.4747139e+09,1
=,345,78.83217,-3.0018334,28,34.15,100.2,13,224,-1.6362,2023-08-31,9.266738e+07,12,4.4003584e+09,1
=,345,78.83217,-3.0018334,28,32.64,49.7,14,224,-1.5103,2023-08-31,1.09136536e+08,12,5.177975e+09,1
=,345,78.83217,-3.0018334,28,31.122,25.0,15,224,-1.5157,2023-08-31,1.10140536e+08,12,5.2270556e+09,1
=,345,78.83217,-3.0018334,28,29.4985,5.2,16,224,-1.0389,2023-08-31,6.6497624e+07,12,3.149564e+09,1
=,345,78.834335,-3.995,28,34.925,1893.3,121,226,-0.5468,2023-09-01,1.0145663e+07,12,4.6085427e+08,1
=,345,78.834335,-3.995,28,34.857,395.9,17,226,0.9607,2023-09-01,4.4159704e+07,12,2.0886662e+09,1
=,345,78.834335,-3.995,28,34.663,247.6,18,226,0.2959,2023-09-01,5.907205e+07,12,2.804901e+09,1
=,345,78.834335,-3.995,28,34.415,198.5,19,226,-0.3648,2023-09-01,8.199247e+07,12,3.8882665e+09,1
=,345,78.834335,-3.995,28,34.024,148.8,20,226,-1.7962,2023-09-01,1.10490616e+08,12,5.231661e+09,1
=,345,78.834335,-3.995,28,33.158,99.9,21,226,-1.2794,2023-09-01,9.043607e+07,12,4.2826327e+09,1
=,345,78.834335,-3.995,28,31.552,50.1,22,226,-1.613,2023-09-01,8.2320696e+07,12,3.9054564e+09,1
=,345,78.834335,-3.995,28,31.344,25.1,23,226,-1.3397,2023-09-01,8.349822e+07,12,3.9697446e+09,1
=,345,78.834335,-3.995,28,29.119,5.2,24,226,-1.1133,2023-09-01,5.3594176e+07,12,2.538928e+09,1
=,345,78.839165,-4.966,28,34.8575,397.7,25,228,0.8954,2023-09-02,4.3039972e+07,12,2.0281198e+09,1
=,345,78.839165,-4.966,28,34.6895,248.9,26,228,0.4078,2023-09-02,5.396432e+07,12,2.5566449e+09,1
=,345,78.839165,-4.966,28,34.4555,198.7,27,228,-0.2947,2023-09-02,8.4417976e+07,12,4.000682e+09,1
=,345,78.839165,-4.966,28,34.0755,148.8,28,228,-1.7216,2023-09-02,1.025445e+08,12,4.863151e+09,1
=,345,78.839165,-4.966,28,33.3675,99.3,29,228,-1.4027,2023-09-02,1.1059013e+08,12,5.246005e+09,1
=,345,78.839165,-4.966,28,31.5495,49.6,30,228,-1.5836,2023-09-02,6.1170252e+07,12,2.9119644e+09,1
=,345,78.839165,-4.966,28,30.7105,25.0,31,228,-0.9487,2023-09-02,7.311805e+07,12,3.4499497e+09,1
=,345,78.839165,-4.966,28,28.8485,5.3,32,228,-1.1145,2023-09-02,5.711123e+07,12,2.6908744e+09,1
=,345,78.83867,-6.016,28,34.7875,247.7,33,230,0.722,2023-09-02,4.5399216e+07,12,2.135664e+09,1
=,345,78.83867,-6.016,28,34.6615,198.3,34,230,0.3133,2023-09-02,5.850042e+07,12,2.7598108e+09,1
=,345,78.83867,-6.016,28,34.1885,148.6,35,230,-1.5797,2023-09-02,9.26534e+07,12,4.3720115e+09,1
=,345,78.83867,-6.016,28,33.8905,99.2,36,230,-1.6873,2023-09-02,1.19768936e+08,12,5.707812e+09,1
=,345,78.83867,-6.016,28,32.3145,49.5,37,230,-1.4574,2023-09-02,8.14734e+07,12,3.8576627e+09,1
=,345,78.83867,-6.016,28,30.7625,24.7,38,230,-1.1005,2023-09-02,7.906752e+07,12,3.7013248e+09,1
=,345,78.83867,-6.016,28,29.0655,5.1,39,230,-1.4238,2023-09-02,6.5768224e+07,12,3.11586e+09,1
=,345,78.83134,-7.0158334,28,34.7435,198.1,40,232,0.708,2023-09-02,4.7797536e+07,12,2.2534764e+09,1
=,345,78.83134,-7.0158334,28,34.2065,148.0,41,232,-1.5536,2023-09-02,9.404384e+07,12,4.4472474e+09,1
=,345,78.83134,-7.0158334,28,33.9015,98.9,42,232,-1.5608,2023-09-02,1.1245917e+08,12,5.363992e+09,1
=,345,78.83134,-7.0158334,28,32.3195,49.6,43,232,-1.4944,2023-09-02,8.093763e+07,12,3.8194524e+09,1
=,345,78.83134,-7.0158334,28,30.8415,25.1,44,232,-1.1852,2023-09-02,6.978079e+07,12,3.326676e+09,1
=,345,78.83134,-7.0158334,28,29.0365,5.3,45,232,-1.1322,2023-09-02,5.623864e+07,12,2.6613563e+09,1
=,345,78.8335,-8.0,28,34.2615,148.8,46,234,-0.545,2023-09-02,7.499981e+07,12,3.5379067e+09,1
=,345,78.8335,-8.0,28,33.6615,98.8,47,234,-1.0901,2023-09-02,8.443496e+07,12,4.0005358e+09,1
=,345,78.8335,-8.0,28,31.5815,49.8,48,234,-1.4672,2023-09-02,8.008151e+07,12,3.7828316e+09,1
=,345,78.8335,-8.0,28,30.156,25.1,49,234,-0.8835,2023-09-02,6.234521e+07,12,2.9570977e+09,1
=,345,78.8335,-8.0,28,28.7435,5.3,50,234,-0.9201,2023-09-02,6.386278e+07,12,3.0015613e+09,1
=,345,78.833336,-9.000334,28,34.367,198.1,51,236,0.0141,2023-09-03,5.8264868e+07,12,2.743074e+09,1
=,345,78.833336,-9.000334,28,34.061,148.7,52,236,-0.721,2023-09-03,8.455558e+07,12,3.99748e+09,1
=,345,78.833336,-9.000334,28,32.263,99.0,53,236,-1.5179,2023-09-03,8.8522536e+07,12,4.1955622e+09,1
=,345,78.833336,-9.000334,28,31.588,49.8,54,236,-1.604,2023-09-03,8.270459e+07,12,3.9289518e+09,1
=,345,78.833336,-9.000334,28,31.348,24.9,55,236,-1.3217,2023-09-03,8.264631e+07,12,3.9228221e+09,1
=,345,78.833336,-9.000334,28,29.045,5.2,56,236,-0.2059,2023-09-03,5.770651e+07,12,2.6911823e+09,1
=,345,78.83317,-9.999833,28,34.75,248.0,57,238,0.845,2023-09-03,4.6987132e+07,12,2.2125924e+09,1
=,345,78.83317,-9.999833,28,34.51,198.4,58,238,0.1763,2023-09-03,5.8609172e+07,12,2.7653074e+09,1
=,345,78.83317,-9.999833,28,32.001,99.4,59,238,-1.6089,2023-09-03,9.334764e+07,12,4.4139505e+09,1
=,345,78.83317,-9.999833,28,31.563,50.2,60,238,-1.5051,2023-09-03,8.307519e+07,12,3.9402358e+09,1
=,345,78.83317,-9.999833,28,31.414,25.1,61,238,-1.2736,2023-09-03,8.553263e+07,12,3.992188e+09,1
=,345,78.83317,-9.999833,28,28.626,5.4,62,238,0.1091,2023-09-03,6.4106372e+07,12,3.059633e+09,1
=,345,78.83117,-11.010167,28,34.628,247.6,63,240,0.5272,2023-09-03,5.2307956e+07,12,2.4880064e+09,1
=,345,78.83117,-11.010167,28,34.331,198.7,64,240,-0.0723,2023-09-03,6.3074868e+07,12,2.9905298e+09,1
=,345,78.83117,-11.010167,28,33.7925,148.8,65,240,-1.1062,2023-09-03,9.582743e+07,12,4.560883e+09,1
=,345,78.83117,-11.010167,28,31.979,99.3,66,240,-1.6164,2023-09-03,8.8683736e+07,12,4.2208745e+09,1
=,345,78.83117,-11.010167,28,31.5565,49.7,67,240,-1.5421,2023-09-03,8.184927e+07,12,3.8784835e+09,1
=,345,78.83117,-11.010167,28,31.371,25.2,68,240,-1.1692,2023-09-03,8.273835e+07,12,3.9225603e+09,1
=,345,78.83117,-11.010167,28,28.756,5.0,69,240,-0.5935,2023-09-03,6.631204e+07,12,3.118704e+09,1
=,345,78.834,-11.9991665,28,31.914,99.1,70,242,-1.5807,2023-09-04,8.818779e+07,12,4.1666875e+09,1
=,345,78.834,-11.9991665,28,31.532,49.6,71,242,-1.5962,2023-09-04,8.399597e+07,12,3.983366e+09,1
=,345,78.834,-11.9991665,28,31.335,24.7,72,242,-1.2321,2023-09-04,8.087334e+07,12,3.8328236e+09,1
=,345,78.834,-11.9991665,28,28.505,4.9,73,242,-0.6605,2023-09-04,6.9134936e+07,12,3.2759672e+09,1
=,345,78.83234,-13.0045,28,34.036,197.2,74,244,-0.6341,2023-09-04,7.81865e+07,12,3.712292e+09,1
=,345,78.83234,-13.0045,28,33.833,148.8,75,244,-0.739,2023-09-04,8.398275e+07,12,3.9831534e+09,1
=,345,78.83234,-13.0045,28,32.392,99.4,76,244,-1.5324,2023-09-04,8.977659e+07,12,4.239772e+09,1
=,345,78.83234,-13.0045,28,31.585,49.7,77,244,-1.5976,2023-09-04,8.521396e+07,12,4.0279818e+09,1
=,345,78.83234,-13.0045,28,31.4685,25.0,78,244,-1.3137,2023-09-04,6.9359624e+07,12,3.276794e+09,1
=,345,78.83234,-13.0045,28,29.2365,4.9,79,244,-1.1497,2023-09-04,7.341619e+07,12,3.4898191e+09,1
=,345,78.7765,-14.092334,28,31.4695,49.8,122,246,-1.5693,2023-09-04,8.2886856e+07,12,3.9196948e+09,1
=,345,78.7765,-14.092334,28,31.2145,25.0,123,246,-1.5321,2023-09-04,8.018406e+07,12,3.7938422e+09,1
=,345,78.7765,-14.092334,28,30.2195,5.0,124,246,-1.3948,2023-09-04,7.9185064e+07,12,3.7512223e+09,1
=,345,78.83767,-5.0251665,28,34.8641,396.2,127,248,0.7859,2023-09-07,3.5889024e+07,12,1.6842601e+09,1
=,345,78.83767,-5.0251665,28,34.7219,198.4,128,248,0.6421,2023-09-07,5.477493e+07,12,2.5846935e+09,1
=,345,78.83767,-5.0251665,28,33.7336,100.1,129,248,-0.9184,2023-09-07,8.727241e+07,12,4.13604e+09,1
=,345,78.83767,-5.0251665,28,31.768,50.1,130,248,-1.4509,2023-09-07,8.529297e+07,12,4.03105e+09,1
=,345,78.83317,-0.0031666667,28,34.8845,395.8,80,252,0.9444,2023-09-09,4.4519e+07,12,2.0937295e+09,1
=,345,78.83317,-0.0031666667,28,34.9485,247.7,81,252,1.9793,2023-09-09,3.795852e+07,12,1.7807494e+09,1
=,345,78.83317,-0.0031666667,28,34.9715,198.3,82,252,2.4354,2023-09-09,3.9191012e+07,12,1.8564915e+09,1
=,345,78.83317,-0.0031666667,28,34.9765,148.9,83,252,2.6743,2023-09-09,3.999644e+07,12,1.890055e+09,1
=,345,78.83317,-0.0031666667,28,34.8775,100.0,84,252,2.2362,2023-09-09,4.8493452e+07,12,2.2907932e+09,1
=,345,78.83317,-0.0031666667,28,34.7255,49.6,85,252,3.5912,2023-09-09,5.3420164e+07,12,2.5015795e+09,1
=,345,78.83317,-0.0031666667,28,34.5475,25.4,86,252,6.1528,2023-09-09,5.6631944e+07,12,2.6818588e+09,1
=,345,78.83317,-0.0031666667,28,31.7495,5.3,87,252,-0.1105,2023-09-09,7.6966296e+07,12,3.651746e+09,1
=,345,78.82867,-1.9591666,28,34.9245,397.7,88,253,1.8552,2023-09-10,4.3693548e+07,12,2.0577448e+09,1
=,345,78.82867,-1.9591666,28,34.9865,249.5,89,253,3.0327,2023-09-10,3.9318396e+07,12,1.8667478e+09,1
=,345,78.82867,-1.9591666,28,34.9815,199.0,90,253,3.3853,2023-09-10,3.7092056e+07,12,1.7627965e+09,1
=,345,78.82867,-1.9591666,28,34.9575,148.8,91,253,3.6917,2023-09-10,4.5795816e+07,12,2.1541768e+09,1
=,345,78.82867,-1.9591666,28,34.7755,100.0,92,253,3.0642,2023-09-10,6.2058604e+07,12,2.900727e+09,1
=,345,78.82867,-1.9591666,28,34.0685,51.7,93,253,-0.4249,2023-09-10,1.00568376e+08,12,4.775869e+09,1
=,345,78.82867,-1.9591666,28,32.2635,25.1,94,253,-1.1662,2023-09-10,1.0436924e+08,12,4.9296195e+09,1
=,345,78.82867,-1.9591666,28,30.4665,5.3,95,253,-1.5579,2023-09-10,1.0069254e+08,12,4.759256e+09,1
=,345,78.8325,1.0008334,28,34.9145,395.9,96,254,1.6758,2023-09-10,4.3560224e+07,12,2.0583782e+09,1
=,345,78.8325,1.0008334,28,34.9965,246.7,97,254,3.1305,2023-09-10,3.691154e+07,12,1.7483663e+09,1
=,345,78.8325,1.0008334,28,35.0105,198.6,98,254,3.6184,2023-09-10,3.6170416e+07,12,1.6953673e+09,1
=,345,78.8325,1.0008334,28,35.0235,149.1,99,254,4.1404,2023-09-10,3.9375428e+07,12,1.8265277e+09,1
=,345,78.8325,1.0008334,28,35.0395,99.7,100,254,4.8647,2023-09-10,3.7059828e+07,12,1.7406034e+09,1
=,345,78.8325,1.0008334,28,34.5165,50.4,101,254,2.1089,2023-09-10,7.599285e+07,12,3.5801172e+09,1
=,345,78.8325,1.0008334,28,34.492,25.4,102,254,4.0452,2023-09-10,7.533858e+07,12,3.5873544e+09,1
=,345,78.8325,1.0008334,28,32.32,5.5,103,254,0.3098,2023-09-10,7.3384744e+07,12,3.4579996e+09,1
=,345,78.83317,1.9991666,28,34.92,397.0,105,255,1.767,2023-09-10,4.33035e+07,12,2.0378644e+09,1
=,345,78.83317,1.9991666,28,34.919,248.4,106,255,2.4578,2023-09-10,4.7836932e+07,12,2.230007e+09,1
=,345,78.83317,1.9991666,28,34.977,198.4,107,255,3.3354,2023-09-10,4.003605e+07,12,1.8782097e+09,1
=,345,78.83317,1.9991666,28,34.91,147.7,108,255,3.4545,2023-09-10,4.5993416e+07,12,2.1743022e+09,1
=,345,78.83317,1.9991666,28,34.865,98.8,109,255,3.8676,2023-09-10,5.3675588e+07,12,2.5299584e+09,1
=,345,78.83317,1.9991666,28,34.678,49.5,110,255,2.9078,2023-09-10,6.5206444e+07,12,3.08411e+09,1
=,345,78.83317,1.9991666,28,34.453,25.1,111,255,5.8547,2023-09-10,7.338326e+07,12,3.457034e+09,1
=,345,78.83317,1.9991666,28,32.604,4.8,112,255,1.3203,2023-09-10,7.789386e+07,12,3.707687e+09,1
=,345,78.83317,7.9995,28,35.0035,395.4,113,262,3.6173,2023-09-12,3.749943e+07,12,1.756451e+09,1
=,345,78.83317,7.9995,28,35.0305,247.6,114,262,4.2236,2023-09-12,3.9061116e+07,12,1.8385124e+09,1
=,345,78.83317,7.9995,28,35.0445,198.2,115,262,4.6752,2023-09-12,3.6909644e+07,12,1.7455471e+09,1
=,345,78.83317,7.9995,28,35.0523,148.7,116,262,5.1763,2023-09-12,3.5159516e+07,12,1.6528014e+09,1
=,345,78.83317,7.9995,28,35.0559,99.1,117,262,5.8789,2023-09-12,3.780394e+07,12,1.7840741e+09,1
=,345,78.83317,7.9995,28,34.9221,49.9,118,262,7.0313,2023-09-12,5.675827e+07,12,2.6712786e+09,1
=,345,78.83317,7.9995,28,34.8967,24.7,119,262,7.0967,2023-09-12,6.918351e+07,12,3.2856916e+09,1
=,345,78.83317,7.9995,28,34.8961,5.3,120,262,7.0959,2023-09-12,6.85747e+07,12,3.2436014e+09,1
=,345,78.833,-0.0053333333,28,34.8555,395.7,1,179,0.9651,2024-08-14,5.0930584e+07,12,1.9152218e+09,1
=,345,78.833,-0.0053333333,28,34.9425,247.5,2,179,2.2413,2024-08-14,5.0318256e+07,12,1.9038842e+09,1
=,345,78.833,-0.0053333333,28,34.8255,197.9,3,179,1.461,2024-08-14,5.9198684e+07,12,2.155119e+09,1
=,345,78.833,-0.0053333333,28,34.6765,148.8,4,179,0.5016,2024-08-14,7.112363e+07,12,2.7010865e+09,1
=,345,78.833,-0.0053333333,28,34.5315,99.3,5,179,0.7184,2024-08-14,9.2565544e+07,12,3.4838674e+09,1
=,345,78.833,-0.0053333333,28,34.1585,49.7,6,179,0.5214,2024-08-14,1.1133802e+08,12,4.2580564e+09,1
=,345,78.833,-0.0053333333,28,33.0535,25.2,7,179,0.576,2024-08-14,1.3291715e+08,12,5.111876e+09,1
=,345,78.833,-0.0053333333,28,29.5725,5.0,8,179,-0.0805,2024-08-14,1.1447352e+08,12,4.393054e+09,1
=,345,78.834335,-1.0018333,28,34.9635,395.8,9,180,2.4733,2024-08-14,5.5621536e+07,12,2.104881e+09,1
=,345,78.834335,-1.0018333,28,34.9695,257.4,10,180,3.1117,2024-08-14,5.8873076e+07,12,2.2355256e+09,1
=,345,78.834335,-1.0018333,28,34.971,197.5,11,180,3.3243,2024-08-14,6.512763e+07,12,2.466297e+09,1
=,345,78.834335,-1.0018333,28,34.9725,148.6,12,180,3.9142,2024-08-14,7.352416e+07,12,2.7987228e+09,1
=,345,78.834335,-1.0018333,28,34.7825,99.2,13,180,3.8732,2024-08-14,8.9346696e+07,12,3.3959708e+09,1
=,345,78.834335,-1.0018333,28,33.3325,49.6,14,180,-0.9144,2024-08-14,1.3421198e+08,12,5.1321687e+09,1
=,345,78.834335,-1.0018333,28,32.4415,24.6,15,180,-1.4285,2024-08-14,1.6391523e+08,12,6.297592e+09,1
=,345,78.834335,-1.0018333,28,29.9445,5.0,16,180,0.7158,2024-08-14,1.0656841e+08,12,4.077198e+09,1
=,345,78.83217,-1.9601667,28,34.903,395.7,17,182,1.8052,2024-08-15,5.635842e+07,12,2.1125052e+09,1
=,345,78.83217,-1.9601667,28,35.0025,252.1,18,182,3.244,2024-08-15,5.5450492e+07,12,2.1027537e+09,1
=,345,78.83217,-1.9601667,28,34.9955,198.2,19,182,3.4042,2024-08-15,5.7715948e+07,12,2.175817e+09,1
=,345,78.83217,-1.9601667,28,34.9905,148.4,20,182,3.7663,2024-08-15,6.3895756e+07,12,2.4296312e+09,1
=,345,78.83217,-1.9601667,28,34.7785,99.0,21,182,2.4365,2024-08-15,8.239118e+07,12,3.2257628e+09,1
=,345,78.83217,-1.9601667,28,33.6625,49.9,22,182,-1.2699,2024-08-15,1.433114e+08,12,5.630714e+09,1
=,345,78.83217,-1.9601667,28,32.538,24.6,23,182,-1.5004,2024-08-15,1.3316651e+08,12,5.2329165e+09,1
=,345,78.83217,-1.9601667,28,30.151,5.0,24,182,1.3602,2024-08-15,1.20139736e+08,12,4.7157146e+09,1
=,345,78.809166,-3.0763333,28,34.8765,396.2,25,183,1.2147,2024-08-15,5.2223212e+07,12,2.031862e+09,1
=,345,78.809166,-3.0763333,28,34.9475,248.0,26,183,2.6273,2024-08-15,5.6663908e+07,12,2.2051272e+09,1
=,345,78.809166,-3.0763333,28,34.912,198.8,27,183,2.7521,2024-08-15,6.35661e+07,12,2.4814886e+09,1
=,345,78.809166,-3.0763333,28,34.7955,148.8,28,183,1.8551,2024-08-15,7.51676e+07,12,2.9414162e+09,1
=,345,78.809166,-3.0763333,28,34.3035,99.3,29,183,-0.6617,2024-08-15,1.0335009e+08,12,4.0532874e+09,1
=,345,78.809166,-3.0763333,28,33.5525,49.9,30,183,-1.6677,2024-08-15,1.8088462e+08,12,7.11395e+09,1
=,345,78.809166,-3.0763333,28,32.7455,25.1,31,183,-1.442,2024-08-15,1.8870874e+08,12,7.422415e+09,1
